SPEED_X;ANGLE_TO_TRACK_AXIS;TRACK_POSITION;TRACK_EDGE_SENSOR_4;TRACK_EDGE_SENSOR_6;TRACK_EDGE_SENSOR_8;TRACK_EDGE_SENSOR_9;TRACK_EDGE_SENSOR_10;TRACK_EDGE_SENSOR_12;TRACK_EDGE_SENSOR_14;LABEL_CODE;LABEL_NAME
15,83970;-0,00080;-0,33361;14,52470;26,87420;65,09590;200,00000;58,81830;14,51520;7,37005;1;Accelera
16,26130;-0,00086;-0,33370;14,52410;26,86660;65,08000;200,00000;58,85750;14,51780;7,37031;1;Accelera
16,67560;-0,00094;-0,33370;14,52180;26,85480;65,04470;200,00000;58,93080;14,52340;7,37127;1;Accelera
17,11460;-0,00098;-0,33359;14,51900;26,84480;65,02840;200,00000;58,96420;14,52930;7,37294;1;Accelera
17,60330;-0,00104;-0,33347;14,51560;26,83200;64,99870;200,00000;59,03080;14,53700;7,37505;1;Accelera
18,03120;-0,00110;-0,33339;14,51270;26,82040;64,97650;200,00000;59,08760;14,54380;7,37705;1;Accelera
18,51940;-0,00118;-0,33332;14,50990;26,80770;64,94210;200,00000;59,16030;14,55100;7,37869;1;Accelera
18,95640;-0,00124;-0,33327;14,50750;26,79640;64,91640;200,00000;59,21920;14,55640;7,38018;1;Accelera
19,46830;-0,00134;-0,33321;14,50360;26,78110;64,87190;200,00000;59,31390;14,56680;7,38278;1;Accelera
19,92050;-0,00141;-0,33319;14,50120;26,76910;64,84220;200,00000;59,37800;14,57300;7,38349;1;Accelera
20,42880;-0,00150;-0,33316;14,49780;26,75550;64,80710;200,00000;59,45720;14,58050;7,38532;1;Accelera
20,93000;-0,00157;-0,33316;14,49550;26,74390;64,78160;200,00000;59,51070;14,58540;7,38634;1;Accelera
21,44440;-0,00164;-0,33316;14,49310;26,73290;64,76020;200,00000;59,56460;14,59210;7,38723;1;Accelera
21,98680;-0,00172;-0,33321;14,49090;26,72030;64,73140;200,00000;59,62670;14,59760;7,38786;1;Accelera
22,52970;-0,00180;-0,33325;14,48870;26,70850;64,70420;200,00000;59,68820;14,60360;7,38862;1;Accelera
23,08390;-0,00189;-0,33330;14,48630;26,69560;64,67210;200,00000;59,75590;14,60930;7,38959;1;Accelera
23,64500;-0,00198;-0,33319;14,48180;26,67890;64,63060;200,00000;59,84950;14,62050;7,39237;1;Accelera
24,21670;-0,00208;-0,33303;14,47720;26,66140;64,58670;200,00000;59,94440;14,63180;7,39568;1;Accelera
24,80240;-0,00218;-0,33292;14,47270;26,64520;64,54430;200,00000;60,03800;14,64270;7,39793;1;Accelera
25,40430;-0,00228;-0,33281;14,46810;26,62790;64,50160;200,00000;60,12940;14,65410;7,40084;1;Accelera
26,02420;-0,00237;-0,33274;14,46390;26,61110;64,46160;200,00000;60,21920;14,66460;7,40358;1;Accelera
26,66100;-0,00247;-0,33268;14,46030;26,59480;64,42420;200,00000;60,30510;14,67500;7,40549;1;Accelera
27,31250;-0,00258;-0,33263;14,45620;26,57930;64,38600;200,00000;60,38680;14,68490;7,40728;1;Accelera
27,97740;-0,00269;-0,33259;14,45190;26,56210;64,34590;200,00000;60,47760;14,69530;7,40966;1;Accelera
28,65530;-0,00281;-0,33259;14,44790;26,54580;64,30710;200,00000;60,56320;14,70540;7,41150;1;Accelera
29,34630;-0,00294;-0,33256;14,44400;26,52950;64,26600;200,00000;60,65190;14,71690;7,41354;1;Accelera
30,05120;-0,00306;-0,33248;14,43880;26,51060;64,22090;200,00000;60,75450;14,72950;7,41647;1;Accelera
30,77130;-0,00319;-0,33230;14,43280;26,48940;64,17040;200,00000;60,86640;14,74540;7,42031;1;Accelera
31,50750;-0,00332;-0,33212;14,42650;26,46820;64,11870;200,00000;60,98110;14,76070;7,42433;1;Accelera
32,26080;-0,00346;-0,33199;14,42060;26,44740;64,06960;200,00000;61,08910;14,77590;7,42762;1;Accelera
33,03150;-0,00360;-0,33185;14,41410;26,42690;64,01800;200,00000;61,20310;14,79210;7,43145;1;Accelera
33,81800;-0,00374;-0,33174;14,40810;26,40600;63,96790;200,00000;61,31360;14,80740;7,43502;1;Accelera
34,61970;-0,00389;-0,33165;14,40240;26,38490;63,91650;200,00000;61,42350;14,82320;7,43787;1;Accelera
35,43640;-0,00404;-0,33159;14,39610;26,36460;63,86640;200,00000;61,53640;14,83940;7,44116;1;Accelera
35,77010;-0,00419;-0,33150;14,39010;26,34340;63,81510;200,00000;61,64730;14,85640;7,44450;1;Accelera
35,75030;-0,00434;-0,33145;14,38440;26,32280;63,76560;200,00000;61,75870;14,87200;7,44750;1;Accelera
35,73980;-0,00449;-0,33139;14,37800;26,30250;63,71500;200,00000;61,87010;14,88960;7,45079;1;Accelera
35,73340;-0,00466;-0,33130;14,37170;26,28130;63,66490;200,00000;61,98120;14,90700;7,45413;1;Accelera
35,72800;-0,00483;-0,33121;14,36500;26,26070;63,61540;200,00000;62,09000;14,92530;7,45762;1;Accelera
35,72280;-0,00500;-0,33114;14,35870;26,23990;63,56510;200,00000;62,20200;14,94250;7,46100;1;Accelera
35,71790;-0,00518;-0,33103;14,35170;26,21770;63,50600;200,00000;62,33140;14,96320;7,46523;1;Accelera
35,71630;-0,00533;-0,33092;14,34480;26,19820;63,46280;200,00000;62,42200;14,98160;7,46875;1;Accelera
36,03050;-0,00551;-0,33083;14,33830;26,17780;63,41260;200,00000;62,53400;15,00070;7,47232;1;Accelera
36,37170;-0,00568;-0,33074;14,33090;26,15660;63,36210;200,00000;62,64570;15,02130;7,47613;1;Accelera
36,71660;-0,00585;-0,33041;14,32140;26,13100;63,29890;200,00000;62,78300;15,04830;7,48271;1;Accelera
37,06340;-0,00603;-0,33010;14,31170;26,10560;63,23810;200,00000;62,92020;15,07510;7,48916;1;Accelera
37,41340;-0,00621;-0,32979;14,30180;26,08080;63,17470;200,00000;63,06040;15,10260;7,49561;1;Accelera
37,76630;-0,00640;-0,32948;14,29190;26,05560;63,11260;200,00000;63,19860;15,13060;7,50219;1;Accelera
38,15850;-0,00658;-0,32915;14,28080;26,02860;63,05260;200,00000;63,32830;15,16240;7,50924;1;Accelera
38,55420;-0,00680;-0,32881;14,26970;26,00070;62,98250;200,00000;63,48730;15,19580;7,51643;1;Accelera
38,95600;-0,00703;-0,32848;14,25820;25,97320;62,91560;200,00000;63,63580;15,22910;7,52385;1;Accelera
39,36110;-0,00726;-0,32815;14,24670;25,94590;62,85040;200,00000;63,77660;15,26390;7,53110;1;Accelera
39,76970;-0,00750;-0,32781;14,23480;25,91810;62,78170;200,00000;63,92760;15,29930;7,53885;1;Accelera
40,18230;-0,00774;-0,32750;14,22310;25,89070;62,71450;200,00000;64,07880;15,33450;7,54590;1;Accelera
40,59870;-0,00798;-0,32717;14,21100;25,86380;62,64940;200,00000;64,22190;15,36920;7,55347;1;Accelera
41,01930;-0,00822;-0,32684;14,19810;25,83610;62,58270;200,00000;64,37000;15,40480;7,56169;1;Accelera
41,44410;-0,00846;-0,32653;14,18570;25,80860;62,51710;200,00000;64,51560;15,43950;7,56931;1;Accelera
41,87320;-0,00871;-0,32619;14,17240;25,78080;62,44890;200,00000;64,66550;15,47520;7,57746;1;Accelera
42,30650;-0,00896;-0,32588;14,15920;25,75400;62,38360;200,00000;64,81020;15,50920;7,58532;1;Accelera
42,74310;-0,00921;-0,32554;14,14510;25,72570;62,31550;200,00000;64,95940;15,54580;7,59395;1;Accelera
43,18320;-0,00951;-0,32512;14,12990;25,69630;62,24500;200,00000;65,11680;15,58340;7,60364;1;Accelera
43,62670;-0,00981;-0,32454;14,11300;25,66420;62,16630;200,00000;65,28950;15,62460;7,61517;1;Accelera
44,07370;-0,01011;-0,32396;14,09560;25,63200;62,08900;200,00000;65,46150;15,66540;7,62687;1;Accelera
44,52410;-0,01041;-0,32339;14,07790;25,60020;62,01120;200,00000;65,63390;15,70630;7,63846;1;Accelera
44,97810;-0,01072;-0,32280;14,06020;25,56780;61,93330;200,00000;65,80360;15,74790;7,65049;1;Accelera
45,43560;-0,01103;-0,32222;14,04270;25,53600;61,85630;200,00000;65,97440;15,78860;7,66276;1;Accelera
45,89670;-0,01134;-0,32163;14,02510;25,50380;61,77850;200,00000;66,14710;15,82990;7,67552;1;Accelera
46,36140;-0,01166;-0,32103;14,00760;25,47170;61,70080;200,00000;66,31790;15,87080;7,68845;1;Accelera
46,82980;-0,01198;-0,32044;13,98980;25,43960;61,62250;200,00000;66,49130;15,91240;7,70167;1;Accelera
47,30190;-0,01234;-0,31982;13,97190;25,40750;61,54450;200,00000;66,66430;15,95360;7,71545;1;Accelera
47,77760;-0,01273;-0,31921;13,95440;25,37530;61,46710;200,00000;66,83480;15,99460;7,72938;1;Accelera
48,25710;-0,01312;-0,31858;13,93670;25,34330;61,38970;200,00000;67,00640;16,03580;7,74351;1;Accelera
48,74040;-0,01351;-0,31795;13,91910;25,31140;61,31190;200,00000;67,17680;16,07670;7,75839;1;Accelera
49,22740;-0,01391;-0,31731;13,90150;25,27910;61,23390;200,00000;67,34910;16,11770;7,77361;1;Accelera
49,71820;-0,01431;-0,31657;13,88310;25,24580;61,15310;200,00000;67,52840;16,16080;7,79035;2;Gira Destra
49,88490;-0,01298;-0,31605;13,90580;25,36170;61,97400;200,00000;65,58870;16,07820;7,78006;1;Accelera
50,32140;-0,00885;-0,31605;13,99800;25,72940;64,38060;200,00000;60,77520;15,79700;7,72444;1;Accelera
50,82410;-0,00720;-0,31592;14,03350;25,88820;65,50910;200,00000;58,87160;15,68840;7,70615;1;Accelera
51,32900;-0,00703;-0,31567;14,03650;25,92490;65,85140;200,00000;58,34170;15,67230;7,70889;1;Accelera
51,83730;-0,00732;-0,31539;14,02840;25,92060;65,92300;200,00000;58,24270;15,68680;7,71903;1;Accelera
52,34920;-0,00776;-0,31486;14,01480;25,89900;65,89560;200,00000;58,29840;15,71570;7,73436;1;Accelera
52,86490;-0,00827;-0,31433;14,00020;25,87310;65,83990;200,00000;58,39920;15,74780;7,75039;1;Accelera
53,38440;-0,00879;-0,31378;13,98520;25,84570;65,77340;200,00000;58,51490;15,78060;7,76683;1;Accelera
53,90800;-0,00932;-0,31319;13,96970;25,81750;65,70320;200,00000;58,63790;15,81460;7,78372;1;Accelera
54,43560;-0,00986;-0,31259;13,95460;25,78930;65,63240;200,00000;58,76090;15,84810;7,80019;1;Accelera
54,96740;-0,01042;-0,31196;13,93930;25,76130;65,56100;200,00000;58,88540;15,88170;7,81671;1;Accelera
55,50340;-0,01114;-0,31130;13,92400;25,73300;65,48880;200,00000;59,01040;15,91560;7,83331;1;Accelera
56,04320;-0,01186;-0,31060;13,90870;25,70470;65,41730;200,00000;59,13480;15,94920;7,84988;1;Accelera
56,58640;-0,01259;-0,30986;13,89340;25,67650;65,34550;200,00000;59,25980;15,98290;7,86649;1;Accelera
57,13280;-0,01333;-0,30909;13,87820;25,64820;65,27330;200,00000;59,38530;16,01660;7,88314;1;Accelera
57,68250;-0,01407;-0,30827;13,86290;25,62000;65,20180;200,00000;59,50950;16,05020;7,89970;1;Accelera
58,23580;-0,01483;-0,30741;13,84750;25,59150;65,12940;200,00000;59,63540;16,08410;7,91629;2;Gira Destra
58,43380;-0,01383;-0,30669;13,87400;25,72040;66,10710;200,00000;58,14760;15,99830;7,90548;2;Gira Destra
58,54000;-0,00874;-0,30669;14,00920;26,25790;69,95870;200,00000;53,25880;15,62240;7,82469;1;Accelera
59,02200;-0,00216;-0,30729;14,19320;26,98820;75,57120;200,00000;48,10090;15,15640;7,71662;1;Accelera
59,59530;0,00060;-0,30766;14,28730;27,37050;78,75010;200,00000;45,86870;14,93380;7,66433;1;Accelera
60,16510;0,00107;-0,30772;14,32350;27,52510;80,11260;200,00000;45,03090;14,84980;7,64571;1;Accelera
60,73580;0,00059;-0,30771;14,33670;27,58500;80,66710;200,00000;44,71060;14,81930;7,63979;1;Accelera
61,30900;-0,00028;-0,30762;14,34060;27,60650;80,88550;200,00000;44,59110;14,80970;7,63886;1;Accelera
61,88490;-0,00131;-0,30746;14,34070;27,61230;80,96460;200,00000;44,55230;14,80890;7,63998;1;Accelera
62,46370;-0,00191;-0,31403;14,40670;27,72620;81,15240;200,00000;44,25380;14,68170;7,57069;1;Accelera
63,04570;-0,00189;-0,31379;14,40450;27,72280;81,15220;200,00000;44,26110;14,68600;7,57317;1;Accelera
63,63100;-0,00189;-0,31354;14,40200;27,71830;81,14300;200,00000;44,27340;14,69090;7,57578;1;Accelera
64,21960;-0,00188;-0,31330;14,39940;27,71340;81,13020;200,00000;44,28790;14,69600;7,57844;1;Accelera
64,81220;-0,00188;-0,31306;14,39670;27,70830;81,11610;200,00000;44,30310;14,70110;7,58112;1;Accelera
65,40880;-0,00188;-0,31281;14,39400;27,70320;81,10140;200,00000;44,31860;14,70630;7,58381;1;Accelera
66,00910;-0,00188;-0,31257;14,39140;27,69810;81,08640;200,00000;44,33430;14,71150;7,58650;1;Accelera
66,61320;-0,00188;-0,31232;14,38870;27,69290;81,07140;200,00000;44,35000;14,71680;7,58920;1;Accelera
67,22110;-0,00188;-0,31208;14,38600;27,68780;81,05640;200,00000;44,36570;14,72200;7,59189;2;Gira Destra
67,44730;-0,00012;-0,31221;14,43140;27,87290;82,69770;200,00000;43,46100;14,62210;7,56720;2;Gira Destra
67,55750;0,00607;-0,31310;14,59790;28,55140;89,04540;200,00000;40,53460;14,27370;7,47740;1;Accelera
68,06070;0,01420;-0,31474;14,82840;29,50570;99,05900;200,00000;37,20700;13,83030;7,35758;1;Accelera
68,69290;0,01877;-0,31621;14,96740;30,08190;105,76400;200,00000;35,53530;13,58200;7,28619;1;Accelera
69,32090;0,02094;-0,31767;15,04320;30,38140;109,34000;179,25800;34,75080;13,45170;7,24451;1;Accelera
69,94880;0,02197;-0,31914;15,08820;30,54360;111,19100;170,46300;34,34940;13,37530;7,21665;1;Accelera
70,57680;0,02246;-0,32069;15,11950;30,64100;112,16300;166,36500;34,11870;13,32230;7,19438;1;Accelera
71,20590;0,02269;-0,32240;15,14540;30,70940;112,70400;164,27800;33,96250;13,27850;7,17358;1;Accelera
71,83650;0,02279;-0,32411;15,16790;30,76220;113,03200;163,11300;33,84480;13,24020;7,15426;1;Accelera
72,46890;0,02284;-0,32582;15,18870;30,80790;113,26000;162,36600;33,74500;13,20470;7,13562;1;Accelera
73,10360;0,02286;-0,32753;15,20890;30,85020;113,44300;161,80700;33,65300;13,17020;7,11729;1;Accelera
73,74080;0,02287;-0,32935;15,23000;30,89370;113,61500;161,30200;33,55910;13,13420;7,09792;1;Accelera
74,38060;0,02287;-0,33130;15,25250;30,93970;113,79000;160,80100;33,46000;13,09570;7,07720;1;Accelera
75,02230;0,02288;-0,33325;15,27500;30,98540;113,96100;160,31400;33,36160;13,05740;7,05650;1;Accelera
75,66800;0,02288;-0,33521;15,29740;31,03100;114,13100;159,83300;33,26330;13,01900;7,03581;1;Accelera
76,31640;0,02288;-0,33716;15,31980;31,07650;114,30000;159,35500;33,16520;12,98070;7,01512;1;Accelera
76,96750;0,02288;-0,33911;15,34220;31,12200;114,46800;158,88000;33,06730;12,94250;6,99444;1;Accelera
77,62130;0,02288;-0,34106;15,36460;31,16750;114,63600;158,40800;32,96940;12,90420;6,97377;1;Accelera
78,27770;0,02288;-0,34302;15,38700;31,21290;114,80400;157,93600;32,87160;12,86590;6,95309;1;Accelera
78,93660;0,02288;-0,34497;15,40940;31,25830;114,97100;157,46400;32,77380;12,82770;6,93242;1;Accelera
79,09300;0,02288;-0,34692;15,43170;31,30370;115,13800;156,99600;32,67610;12,78940;6,91175;1;Accelera
79,07150;0,02288;-0,34888;15,45410;31,34910;115,30400;156,52900;32,57850;12,75120;6,89108;1;Accelera
