track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,trackPos,angle,speedX,rpm,gear,accelerate,brake,steering
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,5098.62,0,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,5504.72,0,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,5926.31,0,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,6363.39,0,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,6812.3,0,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,7270.74,1,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,7738.29,1,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,8213.97,1,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,8690.56,1,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,9139.95,1,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,9561.2,1,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,9583.95,1,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,9583.95,1,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,9583.95,1,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,9583.95,1,1.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,9583.95,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,9462.19,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,9340.18,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,9217.67,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,9094.69,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,8971.31,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,8847.61,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,8723.63,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,8599.47,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,8475.17,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,8350.85,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,8228.23,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,8108.15,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,7990.55,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,7875.36,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,7762.52,1,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,7651.96,1,0.0,0.0,0.0
7.3335,7.44763,7.80508,8.46715,9.56646,11.3845,14.5815,21.0365,38.338,200.0,22.1765,10.7911,7.34479,5.70569,4.7855,4.23233,3.90076,3.72253,3.66638,-0.333363,0.00120956,-0.00837457,7437.46,1,0.0,0.0,0.0
7.3335,7.44739,7.80491,8.4667,9.56528,11.3828,14.5784,21.0298,38.3153,200.0,22.1934,10.7948,7.34662,5.70656,4.7857,4.23278,3.90088,3.72253,3.6665,-0.333363,0.00108463,-0.00888971,942.478,1,0.0,0.0,0.0
7.3335,7.44739,7.80456,8.46626,9.56464,11.3817,14.5763,21.0248,38.2988,200.0,22.206,10.7972,7.34765,5.70712,4.78615,4.23286,3.901,3.72266,3.6665,-0.333363,9.97845E-4,-0.00902537,942.478,1,0.0,0.0,0.0
7.3335,7.44739,7.80438,8.46585,9.56395,11.3805,14.5741,21.0217,38.2865,200.0,22.2171,10.7996,7.34824,5.70769,4.78664,4.23314,3.901,3.72266,3.66638,-0.333363,9.25366E-4,-0.00935741,942.478,1,0.0,0.0,0.0
7.3335,7.44727,7.80415,8.46543,9.5636,11.3799,14.5724,21.018,38.2734,200.0,22.2264,10.8016,7.3492,5.70822,4.78678,4.23321,3.90125,3.72266,3.6665,-0.333363,8.56225E-4,-0.00959968,942.478,1,0.0,0.0,0.0
7.3335,7.44714,7.80397,8.46509,9.56302,11.3789,14.5713,21.0135,38.2618,200.0,22.2374,10.8038,7.35029,5.7084,4.78706,4.23354,3.90137,3.72266,3.6665,-0.333363,7.91852E-4,-0.00985325,942.478,1,0.0,0.0,0.0
7.3335,7.44702,7.80381,8.46488,9.56258,11.378,14.5696,21.011,38.2505,200.0,22.2462,10.8055,7.35096,5.70907,4.78721,4.23351,3.90137,3.72278,3.6665,-0.333363,7.26525E-4,-0.0100906,942.478,1,0.0,0.0,0.0
7.3335,7.4469,7.80371,8.4644,9.56198,11.3772,14.5677,21.0067,38.2386,200.0,22.2543,10.8074,7.352,5.70933,4.78762,4.23374,3.90137,3.72266,3.6665,-0.333363,6.65013E-4,-0.0103599,942.478,1,0.0,0.0,0.0
7.3335,7.4469,7.80351,8.46418,9.56151,11.3762,14.5662,21.0042,38.2279,200.0,22.2647,10.8093,7.35249,5.70976,4.7879,4.23409,3.90161,3.7229,3.6665,-0.333363,6.0207E-4,-0.0106156,942.478,1,0.0,0.0,0.0
7.3335,7.4469,7.80327,8.46394,9.56102,11.3757,14.5649,21.0002,38.2167,200.0,22.2736,10.8112,7.35336,5.71009,4.78819,4.23396,3.90173,3.72278,3.6665,-0.333363,5.41989E-4,-0.0108919,942.478,1,0.0,0.0,0.0
7.3335,7.44666,7.80318,8.46359,9.56055,11.3746,14.5636,20.9974,38.2049,200.0,22.2812,10.8131,7.35428,5.71077,4.78835,4.23432,3.90173,3.72278,3.6665,-0.333363,4.80477E-4,-0.0110735,942.478,1,0.0,0.0,0.0
7.3335,7.44666,7.80293,8.46335,9.56017,11.3739,14.5618,20.9938,38.1952,200.0,22.2913,10.8149,7.35502,5.71104,4.78865,4.23432,3.90186,3.7229,3.6665,-0.333363,4.21349E-4,-0.0113283,942.478,1,0.0,0.0,0.0
7.3335,7.44653,7.80258,8.46281,9.55919,11.3724,14.5592,20.988,38.1739,200.0,22.3069,10.8185,7.35647,5.71192,4.78913,4.23473,3.90198,3.72302,3.6665,-0.333363,3.09292E-4,-0.011572,942.478,1,0.0,0.0,0.0
7.3335,7.44666,7.80271,8.46297,9.55947,11.3728,14.5599,20.9902,38.1797,200.0,22.3015,10.8174,7.35596,5.71159,4.789,4.23457,3.90186,3.72302,3.6665,-0.333363,3.43148E-4,-0.0117916,942.478,1,0.0,0.0,0.0
7.3335,7.44629,7.80243,8.46232,9.55838,11.3707,14.5565,20.9817,38.1536,200.0,22.3251,10.8217,7.35797,5.71258,4.78948,4.23475,3.9021,3.72314,3.6665,-0.333363,1.92467E-4,-0.0120177,942.478,1,0.0,0.0,0.0
7.3335,7.44641,7.80242,8.46235,9.55858,11.3713,14.5571,20.9836,38.1602,200.0,22.319,10.8208,7.35764,5.71244,4.78935,4.23484,3.9021,3.72302,3.6665,-0.333363,2.268E-4,-0.0122442,942.478,1,0.0,0.0,0.0
7.3335,7.44617,7.80189,8.46169,9.55742,11.3692,14.5531,20.9749,38.1319,200.0,22.3415,10.8257,7.3594,5.71344,4.79008,4.23526,3.90234,3.72314,3.6665,-0.333363,7.70728E-5,-0.0124367,942.478,1,0.0,0.0,0.0
7.3335,7.44617,7.80211,8.46184,9.55762,11.3698,14.5542,20.9772,38.138,200.0,22.3357,10.8243,7.35889,5.71324,4.78983,4.23511,3.9021,3.72314,3.6665,-0.333363,1.12359E-4,-0.0126588,942.478,1,0.0,0.0,0.0
7.3335,7.44604,7.80156,8.46105,9.55664,11.3679,14.5505,20.9689,38.1124,200.0,22.359,10.8288,7.36085,5.71425,4.79044,4.23554,3.90247,3.72314,3.6665,-0.333363,-3.64145E-5,-0.0128748,942.478,1,0.0,0.0,0.0
7.3335,7.44617,7.80165,8.46143,9.55671,11.3681,14.5514,20.9709,38.1185,200.0,22.3535,10.8277,7.36034,5.71399,4.79031,4.2354,3.90247,3.72314,3.6665,-0.333363,-1.74846E-7,-0.0130915,942.478,1,0.0,0.0,0.0
7.3335,7.44592,7.80135,8.46052,9.55579,11.3663,14.548,20.9633,38.0912,200.0,22.3756,10.8319,7.36254,5.71512,4.79092,4.23571,3.90259,3.72327,3.6665,-0.333363,-1.48948E-4,-0.0132947,942.478,1,0.0,0.0,0.0
7.3335,7.44604,7.8013,8.46066,9.55591,11.3668,14.5486,20.9651,38.0977,200.0,22.3691,10.8312,7.36197,5.71499,4.79068,4.23569,3.90259,3.72327,3.6665,-0.333363,-1.11755E-4,-0.0134854,942.478,1,1.0,0.0,0.0
7.33337,7.4458,7.8011,8.45999,9.55455,11.3648,14.5451,20.9565,38.0697,200.0,22.3939,10.8361,7.36406,5.71582,4.79142,4.23602,3.90295,3.72339,3.6665,-0.333363,-2.70542E-4,0.281511,942.478,1,1.0,0.0,0.0
7.3335,7.44568,7.8009,8.45974,9.55438,11.3643,14.5444,20.9546,38.0636,200.0,22.3972,10.8369,7.36436,5.71579,4.79135,4.23608,3.90295,3.72339,3.6665,-0.333363,-2.97244E-4,0.623888,942.478,1,1.0,0.0,0.0
7.33374,7.44592,7.80105,8.45998,9.5543,11.3642,14.5438,20.9527,38.0568,200.0,22.4032,10.8374,7.36447,5.71583,4.79139,4.23574,3.90271,3.72314,3.66626,-0.333407,-3.42067E-4,1.05936,942.478,1,1.0,0.0,0.0
7.33398,7.44604,7.8014,8.46035,9.55473,11.3649,14.5441,20.9545,38.0615,200.0,22.3996,10.836,7.36362,5.71545,4.79087,4.23555,3.90222,3.7229,3.66602,-0.333452,-3.28239E-4,1.40207,942.478,1,1.0,0.0,0.0
7.33423,7.44641,7.80162,8.4606,9.55522,11.365,14.5448,20.9555,38.063,200.0,22.3982,10.8351,7.36314,5.71495,4.79071,4.23536,3.9021,3.72278,3.66577,-0.333496,-3.25378E-4,1.74508,942.478,1,1.0,0.0,0.0
7.33459,7.44666,7.80187,8.46093,9.55547,11.3653,14.5448,20.9542,38.0584,200.0,22.401,10.8352,7.36293,5.71465,4.79028,4.23506,3.90161,3.72241,3.66541,-0.333563,-3.52558E-4,2.09062,942.478,1,1.0,0.0,0.0
7.33496,7.44714,7.80232,8.46156,9.55616,11.3663,14.5465,20.9563,38.0637,200.0,22.3943,10.8334,7.3618,5.7139,4.78973,4.23437,3.90137,3.72192,3.66504,-0.333629,-3.28239E-4,2.43704,942.478,1,1.0,0.0,0.0
7.33545,7.44751,7.80287,8.46186,9.55647,11.3665,14.5461,20.9558,38.0586,200.0,22.3981,10.8334,7.36105,5.7132,4.78919,4.23381,3.90088,3.72144,3.66455,-0.333718,-3.68293E-4,2.78375,942.478,1,1.0,0.0,0.0
7.33594,7.44812,7.80342,8.46242,9.55704,11.3675,14.5474,20.9575,38.0633,200.0,22.3934,10.8312,7.35985,5.71237,4.7884,4.23329,3.90027,3.72095,3.66406,-0.333807,-3.49696E-4,3.12831,942.478,1,1.0,0.0,0.0
7.33594,7.448,7.80321,8.46234,9.55689,11.3667,14.5461,20.9552,38.056,200.0,22.4014,10.8322,7.36061,5.71274,4.78863,4.2336,3.90039,3.72095,3.66406,-0.333807,-3.85459E-4,3.47031,942.478,1,1.0,0.0,0.0
7.33545,7.44751,7.8028,8.46176,9.55628,11.3663,14.5454,20.9537,38.0539,200.0,22.4038,10.8335,7.36139,5.71342,4.78933,4.23419,3.90076,3.72144,3.66455,-0.333718,-3.76399E-4,3.81238,942.478,1,1.0,0.0,0.0
7.33496,7.44702,7.80213,8.461,9.55543,11.365,14.5439,20.9505,38.0455,200.0,22.4148,10.836,7.36285,5.7145,4.78992,4.23453,3.90137,3.72205,3.66504,-0.333629,-4.09778E-4,4.15601,942.478,1,1.0,0.0,0.0
7.33459,7.44666,7.80179,8.46045,9.55492,11.3643,14.5427,20.9488,38.0427,200.0,22.4179,10.8372,7.36351,5.71498,4.79045,4.23509,3.90186,3.72241,3.66541,-0.333563,-4.09778E-4,4.50017,942.478,1,1.0,0.0,0.0
7.33411,7.44629,7.8011,8.4598,9.55418,11.3632,14.5411,20.9455,38.035,200.0,22.4286,10.8397,7.36503,5.71598,4.79116,4.23549,3.90234,3.72278,3.66577,-0.333496,-4.36481E-4,4.84525,942.478,1,1.0,0.0,0.0
7.33374,7.4458,7.80086,8.45938,9.55344,11.3625,14.5401,20.9435,38.0296,200.0,22.4344,10.8412,7.36576,5.71673,4.79164,4.23601,3.90271,3.72314,3.66614,-0.33343,-4.46971E-4,5.19091,942.478,1,1.0,0.0,0.0
7.3335,7.44556,7.80053,8.45891,9.55313,11.362,14.5391,20.9409,38.0235,200.0,22.4409,10.8426,7.3664,5.71711,4.79198,4.23634,3.90295,3.72339,3.66638,-0.333385,-4.67952E-4,5.5386,942.478,1,1.0,0.0,0.0
7.3335,7.44531,7.80023,8.4585,9.55261,11.3612,14.5383,20.9381,38.0169,200.0,22.4483,10.8438,7.36712,5.71734,4.79245,4.23665,3.90308,3.72351,3.6665,-0.333363,-4.89887E-4,5.88833,942.478,1,1.0,0.0,0.0
7.33325,7.44519,7.80002,8.45823,9.55223,11.3607,14.537,20.9367,38.0112,200.0,22.4528,10.8456,7.36793,5.71806,4.79267,4.23702,3.90332,3.72375,3.66675,-0.333319,-5.05145E-4,6.24024,942.478,1,1.0,0.0,0.0
7.33325,7.44507,7.80002,8.45821,9.55195,11.3603,14.5362,20.9339,38.0049,200.0,22.4613,10.8461,7.36829,5.71827,4.79273,4.23694,3.90344,3.72375,3.66675,-0.333319,-5.35663E-4,6.59459,942.478,1,1.0,0.0,0.0
7.33325,7.44507,7.79997,8.45825,9.55204,11.3601,14.5363,20.9337,38.0023,200.0,22.4642,10.8462,7.36832,5.71817,4.79271,4.23692,3.90344,3.72388,3.66675,-0.333319,-5.35186E-4,6.91736,942.478,1,1.0,0.0,0.0
7.3335,7.44531,7.80013,8.45855,9.55217,11.3604,14.5367,20.934,38.0024,200.0,22.4657,10.8454,7.36782,5.71767,4.79241,4.23667,3.90308,3.72351,3.6665,-0.333363,-5.37093E-4,7.22953,1056.6,1,1.0,0.0,0.0
7.3335,7.44531,7.80026,8.45833,9.55195,11.3598,14.5349,20.9298,37.9924,200.0,22.4751,10.8472,7.36811,5.71781,4.79267,4.23677,3.90325,3.72363,3.6665,-0.333363,-5.82393E-4,7.60724,1024.46,1,1.0,0.0,0.0
7.33386,7.44573,7.80031,8.45857,9.55239,11.3602,14.5354,20.9298,37.9895,200.0,22.4788,10.8468,7.36773,5.71735,4.79225,4.2362,3.90283,3.72314,3.66614,-0.33343,-5.90976E-4,7.96763,1053.43,1,1.0,0.0,0.0
7.33423,7.44586,7.80065,8.45877,9.55222,11.3599,14.5348,20.9272,37.9813,200.0,22.4875,10.8479,7.36813,5.71756,4.792,4.23632,3.90261,3.72314,3.66589,-0.333474,-6.37706E-4,8.32495,1103.76,1,1.0,0.0,0.0
7.33447,7.44638,7.80095,8.4591,9.55267,11.3601,14.5351,20.9261,37.9782,200.0,22.4918,10.8467,7.36725,5.7168,4.79166,4.23563,3.9021,3.72253,3.66553,-0.33354,-6.50104E-4,8.68481,1156.82,1,1.0,0.0,0.0
7.33484,7.44646,7.80124,8.45896,9.55254,11.3601,14.5338,20.9235,37.9696,200.0,22.5003,10.8476,7.36733,5.71703,4.79139,4.23552,3.90199,3.72229,3.66516,-0.333607,-6.96357E-4,9.0475,1211.87,1,1.0,0.0,0.0
7.33533,7.44703,7.80164,8.45994,9.55304,11.3604,14.5341,20.9224,37.9663,200.0,22.5028,10.8471,7.36695,5.71602,4.79095,4.23502,3.90152,3.7218,3.66467,-0.333696,-7.1257E-4,9.41232,1268.45,1,1.0,0.0,0.0
7.33557,7.44711,7.80169,8.45988,9.55303,11.3604,14.5337,20.9208,37.9596,200.0,22.5121,10.8474,7.36666,5.71592,4.79068,4.23488,3.90138,3.72168,3.66443,-0.33374,-7.37842E-4,9.82323,1331.4,1,1.0,0.0,0.0
7.33508,7.44669,7.80112,8.459,9.55203,11.3589,14.5311,20.9154,37.9459,200.0,22.5266,10.851,7.36838,5.71724,4.79137,4.23537,3.90181,3.72217,3.66492,-0.333651,-7.87433E-4,10.1952,1387.82,1,1.0,0.0,0.0
7.33435,7.44611,7.80035,8.45813,9.551,11.3575,14.5286,20.9109,37.9339,200.0,22.5417,10.8543,7.37023,5.71846,4.79234,4.23626,3.90258,3.72278,3.66553,-0.33354,-8.23673E-4,10.571,1441.93,1,1.0,0.0,0.0
7.33398,7.44547,7.79976,8.45731,9.54973,11.3561,14.526,20.9042,37.9188,200.0,22.5607,10.8576,7.3716,5.71955,4.79332,4.23713,3.90313,3.72327,3.66602,-0.333452,-8.86615E-4,10.9605,1495.52,1,1.0,0.0,0.0
7.33362,7.44517,7.79933,8.4569,9.54926,11.3554,14.5255,20.9016,37.9128,200.0,22.5686,10.8589,7.37265,5.72006,4.79358,4.2374,3.90348,3.72363,3.66638,-0.333385,-8.87569E-4,11.3385,1547.86,1,1.0,0.0,0.0
7.33337,7.44482,7.79893,8.45611,9.54861,11.3541,14.523,20.8972,37.9016,200.0,22.5843,10.8612,7.3739,5.72076,4.79445,4.23798,3.90377,3.72412,3.66675,-0.333319,-9.281E-4,11.7377,1593.46,1,1.0,0.0,0.0
