track0;track4;track9;track14;track18;trackPos;angle;speedX;accelerate;brake;steering
3.78757;4.80766;111.799;9.69911;7.21874;0.311745;-0.0338655;-38.9376;1.0;0.0;0.0
3.7949;4.81696;112.015;9.68927;7.21141;0.310414;-0.0338655;-38.5876;1.0;0.0;0.0
3.80223;4.82626;112.232;9.67942;7.20408;0.309082;-0.0338655;-38.2377;1.0;0.0;0.0
3.80956;4.83556;112.448;9.66957;7.19675;0.30775;-0.0338655;-37.8877;1.0;0.0;0.0
3.81689;4.84486;112.664;9.65973;7.18942;0.306419;-0.0338655;-37.5377;1.0;0.0;0.0
3.82421;4.85417;112.881;9.64988;7.1821;0.305087;-0.0338655;-37.1878;1.0;0.0;0.0
3.83154;4.86347;113.097;9.64004;7.17477;0.303755;-0.0338655;-36.8378;1.0;0.0;0.0
3.83887;4.87277;113.313;9.63019;7.16744;0.302424;-0.0338655;-36.4879;1.0;0.0;0.0
3.8462;4.88207;113.529;9.62034;7.16011;0.301092;-0.0338655;-36.138;1.0;0.0;0.0
3.85353;4.89137;113.746;9.6105;7.15278;0.29976;-0.0338655;-35.7881;1.0;0.0;0.0
3.85988;4.89944;113.933;9.60196;7.14643;0.298606;-0.0338655;-35.4383;1.0;0.0;0.30000001192092896
3.8674;4.91445;118.94;9.57991;7.13841;0.297208;-0.0325041;-35.06;1.0;0.0;0.30000001192092896
3.87785;4.94658;139.246;9.52547;7.12642;0.29521;-0.0278416;-34.6545;1.0;0.0;0.30000001192092896
3.8904;4.99002;183.99;9.45184;7.11206;0.292813;-0.0211415;-34.2682;1.0;0.0;0.30000001192092896
3.90332;5.03722;200.0;9.37374;7.09772;0.290372;-0.0137711;-33.9008;1.0;0.0;0.30000001192092896
3.91646;5.0857;200.0;9.29631;7.08376;0.287931;-0.00629702;-33.5427;1.0;0.0;0.30000001192092896
3.92884;5.13364;200.0;9.22194;7.07117;0.285667;0.00113926;-33.188;1.0;0.0;0.30000001192092896
3.94021;5.18052;200.0;9.15117;7.06019;0.283625;0.00849834;-32.8375;1.0;0.0;0.30000001192092896
3.95044;5.2261;200.0;9.0841;7.05093;0.281827;0.0157711;-32.4855;1.0;0.0;0.30000001192092896
3.95941;5.27002;200.0;9.02108;7.04348;0.280296;0.0229192;-32.1397;1.0;0.0;0.30000001192092896
3.96723;5.31238;200.0;8.96181;7.0377;0.279008;0.0299453;-31.7891;1.0;0.0;0.30000001192092896
3.97389;5.35319;190.731;8.90611;7.03359;0.277965;0.0368603;-31.4365;1.0;0.0;0.30000001192092896
3.9795;5.39258;160.919;8.85371;7.03099;0.277144;0.0436651;-31.0915;1.0;0.0;0.30000001192092896
3.98406;5.43073;139.339;8.8042;7.02993;0.276545;0.0504092;-30.7349;1.0;0.0;0.30000001192092896
3.98757;5.46741;123.097;8.75778;7.03036;0.276167;0.0570505;-30.3862;1.0;0.0;0.30000001192092896
3.99;5.5027;110.4;8.71423;7.03229;0.276012;0.0636126;-30.0401;1.0;0.0;0.30000001192092896
3.99149;5.53674;100.198;8.67329;7.03559;0.276056;0.0701019;-29.6809;1.0;0.0;0.0
3.9907;5.56184;93.2534;8.6433;7.04061;0.276478;0.0753568;-29.3488;1.0;0.0;0.0
3.98531;5.56632;90.468;8.636;7.04803;0.277588;0.0777492;-28.9962;1.0;0.0;0.0
3.9762;5.55691;89.8307;8.64335;7.05769;0.279275;0.0784055;-28.6418;1.0;0.0;0.0
3.9652;5.54182;89.9043;8.65649;7.06875;0.281272;0.0784637;-28.2999;1.0;0.0;0.0
3.95332;5.52511;90.0798;8.67116;7.08061;0.283425;0.0784425;-27.9418;1.0;0.0;0.0
3.94107;5.50796;90.2428;8.6862;7.09285;0.285645;0.0784362;-27.6061;1.0;0.0;0.0
3.92882;5.49071;90.4284;8.70135;7.10508;0.287864;0.0784103;-27.2509;1.0;0.0;0.0
3.91658;5.47368;90.5652;8.71625;7.11734;0.290083;0.0784268;-26.904;1.0;0.0;0.0
3.90482;5.45718;90.7317;8.73073;7.12908;0.292214;0.0784121;-26.5673;1.0;0.0;0.0
3.8938;5.44183;90.8601;8.74417;7.14011;0.294212;0.0784223;-26.1988;1.0;0.0;0.0
3.88278;5.42637;91.0123;8.75773;7.15112;0.296209;0.078412;-25.842;1.0;0.0;0.0
3.87176;5.41097;91.1533;8.77122;7.16214;0.298207;0.0784114;-25.5031;1.0;0.0;0.0
3.86074;5.39561;91.2848;8.78467;7.17317;0.300204;0.0784189;-25.173;1.0;0.0;0.0
3.84972;5.38012;91.4431;8.79827;7.18418;0.302202;0.0784034;-24.8214;1.0;0.0;0.0
3.8387;5.36485;91.5549;8.81161;7.19521;0.304199;0.0784279;-24.4696;1.0;0.0;0.0
3.82768;5.34942;91.7027;8.82515;7.20623;0.306197;0.0784214;-24.1151;1.0;0.0;0.0
3.81691;5.33446;91.8167;8.83822;7.21702;0.30815;0.0784411;-23.7672;1.0;0.0;0.0
3.80711;5.32067;91.9647;8.85034;7.2268;0.309925;0.0784212;-23.4148;1.0;0.0;0.0
3.79732;5.30702;92.0795;8.86228;7.2366;0.311701;0.0784296;-23.0694;1.0;0.0;0.0
3.78751;5.29319;92.2363;8.87445;7.24638;0.313477;0.0784022;-22.7287;1.0;0.0;0.0
3.77772;5.27955;92.3488;8.88638;7.25618;0.315252;0.0784126;-22.384;1.0;0.0;0.0
3.76792;5.26578;92.4925;8.89848;7.26597;0.317028;0.0783963;-22.0441;1.0;0.0;0.0
3.75813;5.25223;92.5852;8.91031;7.27578;0.318803;0.0784235;-21.6923;1.0;0.0;0.0
3.74834;5.23851;92.7172;8.92234;7.28557;0.320579;0.0784172;-21.3386;1.0;0.0;0.0
3.73879;5.22529;92.8093;8.93388;7.29514;0.32231;0.0784422;-20.9886;1.0;0.0;0.0
3.73022;5.21322;92.9379;8.94448;7.3037;0.323864;0.0784257;-20.6298;1.0;0.0;0.0
3.72165;5.20129;93.0366;8.95492;7.31228;0.325417;0.0784345;-20.2849;1.0;0.0;0.0
3.71307;5.18915;93.1814;8.96561;7.32083;0.326971;0.0784042;-19.9451;1.0;0.0;0.0
3.7045;5.17722;93.2811;8.97606;7.32941;0.328525;0.0784122;-19.6023;1.0;0.0;0.0
3.69592;5.16514;93.4124;8.98668;7.33797;0.330078;0.0783935;-19.2665;1.0;0.0;0.0
3.68736;5.15331;93.4871;8.99699;7.34655;0.331632;0.0784225;-18.9146;1.0;0.0;0.0
3.67879;5.1413;93.6047;9.00753;7.35512;0.333185;0.0784153;-18.5591;1.0;0.0;0.0
3.67034;5.12964;93.6775;9.01769;7.36359;0.334717;0.0784445;-18.2069;1.0;0.0;0.0
3.66299;5.11928;93.7926;9.0268;7.37092;0.336048;0.0784263;-17.843;1.0;0.0;0.0
3.65565;5.10905;93.8772;9.03575;7.37827;0.33738;0.0784338;-17.4995;1.0;0.0;0.0
3.64829;5.09862;94.009;9.04496;7.3856;0.338712;0.0784017;-17.1652;1.0;0.0;0.0
3.64095;5.0884;94.0913;9.05389;7.39295;0.340044;0.078411;-16.8255;1.0;0.0;0.0
3.6336;5.07805;94.2038;9.06299;7.40029;0.341375;0.0783952;-16.4907;1.0;0.0;0.0
3.62626;5.06796;94.2547;9.07176;7.40766;0.342707;0.0784308;-16.1331;1.0;0.0;0.0
3.61891;5.05765;94.3576;9.08081;7.415;0.344039;0.0784228;-15.7698;1.0;0.0;0.0
3.61169;5.04766;94.4237;9.08952;7.42224;0.345348;0.0784444;-15.409;1.0;0.0;0.0
3.60556;5.03896;94.5366;9.09721;7.42834;0.346458;0.0784153;-15.0603;1.0;0.0;0.0
3.59944;5.03046;94.6015;9.10463;7.43447;0.347567;0.0784261;-14.7246;1.0;0.0;0.0
3.59331;5.02172;94.7236;9.11237;7.44057;0.348677;0.0783894;-14.3898;1.0;0.0;0.0
3.58719;5.01328;94.7742;9.11972;7.44671;0.349787;0.0784121;-14.0542;1.0;0.0;0.0
3.58107;5.00475;94.8463;9.12718;7.45283;0.350897;0.0784169;-13.6971;1.0;0.0;0.0
3.57496;4.99636;94.8836;9.13446;7.45898;0.352006;0.0784506;-13.3367;1.0;0.0;0.0
3.56883;4.98769;94.9879;9.1421;7.46509;0.353116;0.0784286;-12.9602;1.0;0.0;0.0
3.56271;4.97912;95.0699;9.14962;7.47121;0.354226;0.0784253;-12.6252;1.0;0.0;0.0
3.55768;4.97194;95.1728;9.15598;7.47621;0.355136;0.078393;-12.297;1.0;0.0;0.0
3.55279;4.96523;95.2029;9.16181;7.48112;0.356024;0.0784198;-11.9739;1.0;0.0;0.0
3.54789;4.95835;95.2729;9.16785;7.48602;0.356911;0.0784133;-11.6164;1.0;0.0;0.0
3.543;4.95166;95.2985;9.17365;7.49093;0.357799;0.0784436;-11.247;1.0;0.0;0.0
3.5381;4.94474;95.3792;9.17974;7.49582;0.358687;0.0784285;-10.8729;1.0;0.0;0.0
3.5332;4.93789;95.4427;9.18575;7.50072;0.359575;0.0784275;-10.5449;1.0;0.0;0.0
3.52829;4.93085;95.552;9.192;7.50559;0.360463;0.0783889;-10.2269;1.0;0.0;0.0
3.5234;4.92418;95.5707;9.19776;7.51051;0.36135;0.0784247;-9.87338;1.0;0.0;0.0
3.51961;4.91886;95.6236;9.20244;7.51431;0.362038;0.078421;-9.48549;1.0;0.0;0.0
3.51594;4.91379;95.654;9.20685;7.51799;0.362704;0.0784344;-9.15618;1.0;0.0;0.0
3.51225;4.90844;95.7559;9.21164;7.52163;0.36337;0.0783891;-8.81601;1.0;0.0;0.0
3.50859;4.9035;95.7525;9.21587;7.52533;0.364036;0.0784303;-8.46364;1.0;0.0;0.0
3.50491;4.89835;95.8042;9.2204;7.529;0.364702;0.0784262;-8.14885;1.0;0.0;0.0
3.50125;4.89332;95.8238;9.22475;7.53269;0.365368;0.0784484;-7.74871;1.0;0.0;0.0
3.49757;4.88805;95.9055;9.22943;7.53634;0.366033;0.0784198;-7.42197;1.0;0.0;0.0
3.4939;4.88309;95.9091;9.2337;7.54004;0.366699;0.0784551;-7.08053;1.0;0.0;0.0
3.49132;4.87932;95.9872;9.23709;7.54259;0.367165;0.078418;-6.73034;1.0;0.0;0.0
3.48888;4.87607;95.9729;9.23985;7.54506;0.367609;0.0784552;-6.38993;1.0;0.0;0.0
3.48642;4.87247;96.0506;9.2431;7.54749;0.368053;0.0784171;-6.04285;1.0;0.0;0.0
3.48398;4.86922;96.0376;9.24586;7.54996;0.368497;0.0784532;-5.7068;1.0;0.0;0.0
3.48152;4.8656;96.1173;9.24912;7.55238;0.368941;0.0784135;-5.35541;1.0;0.0;0.0
3.47908;4.8623;96.1181;9.25196;7.55485;0.369385;0.0784383;-5.05705;1.0;0.0;0.0
3.47662;4.85866;96.2059;9.25526;7.55727;0.369829;0.078392;-4.68947;1.0;0.0;0.0
3.47417;4.85524;96.2351;9.25825;7.55972;0.370273;0.0783937;-4.33639;1.0;0.0;0.0
3.47259;4.85313;96.2266;9.26005;7.56132;0.370561;0.0784172;-3.95183;1.0;0.0;0.0
3.47137;4.85157;96.2023;9.26133;7.56257;0.370783;0.0784497;-3.62683;1.0;0.0;0.0
3.47015;4.84997;96.1901;9.26268;7.5638;0.371005;0.0784725;-3.2987;1.0;0.0;0.0
3.46891;4.848;96.2726;9.26454;7.565;0.371227;0.0784179;-2.98826;1.0;0.0;0.0
3.46766;4.84586;96.3977;9.26663;7.56617;0.371449;0.0783285;-2.61147;1.0;0.0;0.0
3.46642;4.84383;96.4973;9.26858;7.56735;0.371671;0.0782602;-2.22787;1.0;0.0;0.0
3.46519;4.84209;96.5191;9.27011;7.56857;0.371893;0.0782552;-1.85678;1.0;0.0;0.0
3.46397;4.84033;96.5474;9.27168;7.56979;0.372115;0.0782449;-1.54691;1.0;0.0;0.0
3.4635;4.83995;96.4741;9.27185;7.57032;0.372203;0.0783095;-1.18171;1.0;0.0;0.0
3.46349;4.83981;96.5115;9.27205;7.5703;0.372203;0.0782791;-0.840147;1.0;0.0;0.0
3.46347;4.83954;96.5816;9.27243;7.57027;0.372203;0.0782221;-0.444832;1.0;0.0;0.0
3.46347;4.83943;96.6092;9.27258;7.57025;0.372203;0.0781998;-0.0996166;1.0;0.0;0.0
3.46345;4.83917;96.6785;9.27295;7.57022;0.372203;0.0781436;0.271753;1.0;0.0;0.0
3.46348;4.83975;96.5273;9.27214;7.57029;0.372203;0.0782662;0.511494;1.0;0.0;0.0
3.46347;4.83946;96.6023;9.27254;7.57026;0.372203;0.0782054;0.876869;1.0;0.0;0.0
3.46346;4.83932;96.6394;9.27274;7.57024;0.372203;0.0781753;1.16545;1.0;0.0;0.0
3.46457;4.84094;96.6035;9.27127;7.56915;0.372004;0.0781929;1.50851;1.0;0.0;0.0
3.46579;4.84267;96.5827;9.26975;7.56793;0.371782;0.0781972;1.85157;1.0;0.0;0.0
3.46702;4.84452;96.5321;9.26806;7.56672;0.37156;0.0782256;2.21573;1.0;0.0;0.0
3.46828;4.84686;96.3528;9.26568;7.56557;0.371338;0.0783587;2.64911;1.0;0.0;0.0
3.4695;4.84847;96.3635;9.26432;7.56434;0.371116;0.0783372;3.01739;1.0;0.0;0.0
3.47074;4.85038;96.2973;9.26255;7.56314;0.370894;0.0783786;3.33626;1.0;0.0;0.0
3.47196;4.85205;96.2928;9.26111;7.56191;0.370672;0.0783695;3.6822;1.0;0.0;0.0
3.47317;4.85357;96.3252;9.25987;7.56066;0.37045;0.0783304;4.01062;1.0;0.0;0.0
3.47465;4.85578;96.2664;9.25785;7.55921;0.370184;0.0783631;4.3035;1.0;0.0;0.0
3.47711;4.85933;96.2033;9.25468;7.55678;0.36974;0.0783891;4.63903;1.0;0.0;0.0
3.47955;4.86268;96.1909;9.25178;7.55432;0.369296;0.0783738;4.99196;1.0;0.0;0.0
3.48201;4.86625;96.1209;9.24857;7.55189;0.368852;0.0784055;5.3398;1.0;0.0;0.30000001192092896
3.48397;4.86696;96.6602;9.24906;7.54953;0.368475;0.0779456;5.70457;1.0;0.0;0.30000001192092896
3.48486;4.86288;98.1716;9.2556;7.5476;0.368253;0.0767307;6.08477;1.0;0.0;0.30000001192092896
3.48571;4.85791;99.9813;9.26342;7.54557;0.368031;0.075327;6.42992;1.0;0.0;0.30000001192092896
3.48658;4.85311;101.82;9.27108;7.54357;0.367809;0.0739522;6.77224;1.0;0.0;0.30000001192092896
3.48741;4.84755;103.964;9.27987;7.54149;0.367587;0.0724124;7.1188;1.0;0.0;0.30000001192092896
3.48825;4.84205;106.194;9.28868;7.53944;0.367365;0.0708782;7.46005;1.0;0.0;0.30000001192092896
3.48906;4.83578;108.785;9.29866;7.53731;0.367143;0.0691755;7.81471;1.0;0.0;0.30000001192092896
3.48987;4.82953;111.517;9.30873;7.53521;0.366921;0.0674672;8.16455;1.0;0.0;0.30000001192092896
3.49066;4.82254;114.683;9.32;7.53304;0.366699;0.0655914;8.5288;1.0;0.0;0.0
3.49174;4.819;116.744;9.32635;7.53112;0.366455;0.0644207;8.87647;1.0;0.0;0.0
3.49419;4.82237;116.705;9.32332;7.52868;0.366011;0.0644209;9.29578;1.0;0.0;0.0
3.49763;4.82755;116.478;9.31841;7.5253;0.36539;0.0645175;9.65589;1.0;0.0;0.0
3.50131;4.83267;116.397;9.31378;7.52164;0.364724;0.0645308;9.98517;1.0;0.0;0.0
3.50498;4.83787;116.291;9.30904;7.51798;0.364058;0.0645584;10.3544;1.0;0.0;0.0
3.50865;4.84292;116.239;9.30452;7.51431;0.363392;0.0645555;10.7815;1.0;0.0;0.0
3.51233;4.84812;116.13;9.29978;7.51065;0.362726;0.0645846;11.1984;1.0;0.0;0.0
3.51599;4.85305;116.123;9.29542;7.50697;0.362061;0.0645568;11.5669;1.0;0.0;0.0
3.51979;4.85841;116.018;9.29055;7.50319;0.361373;0.0645829;11.9124;1.0;0.0;0.0
3.52468;4.86505;115.984;9.28465;7.49829;0.360485;0.0645592;12.2912;1.0;0.0;0.0
3.52958;4.87192;115.867;9.27843;7.49341;0.359597;0.0645827;12.7096;1.0;0.0;0.0
3.53446;4.87858;115.827;9.27251;7.4885;0.358709;0.0645625;13.1593;1.0;0.0;0.0
3.53936;4.88542;115.718;9.26633;7.48362;0.357821;0.0645813;13.5802;1.0;0.0;0.0
3.54425;4.89208;115.676;9.26039;7.47872;0.356934;0.0645628;13.9755;1.0;0.0;0.0
3.54915;4.89891;115.573;9.25423;7.47383;0.356046;0.0645779;14.3497;1.0;0.0;0.0
3.55403;4.90554;115.545;9.24836;7.46892;0.355158;0.0645509;14.7385;1.0;0.0;0.0
3.55893;4.9124;115.429;9.24215;7.46404;0.35427;0.0645735;15.1577;1.0;0.0;0.0
3.5648;4.92046;115.355;9.23494;7.45817;0.353205;0.0645643;15.6066;1.0;0.0;0.0
3.57092;4.92896;115.239;9.22728;7.45206;0.352095;0.0645762;16.0634;1.0;0.0;0.0
3.57703;4.93734;115.168;9.2198;7.44593;0.350985;0.064563;16.5037;1.0;0.0;0.0
3.58315;4.94586;115.042;9.21211;7.43983;0.349876;0.0645808;16.9395;1.0;0.0;0.0
3.58926;4.95419;114.99;9.20469;7.4337;0.348766;0.0645567;17.3588;1.0;0.0;0.0
3.59538;4.9627;114.869;9.19702;7.42759;0.347656;0.0645715;17.7519;1.0;0.0;0.0
3.6015;4.97108;114.8;9.18954;7.42147;0.346547;0.0645573;18.2364;1.0;0.0;0.0
3.60761;4.97954;114.696;9.18194;7.41535;0.345437;0.0645623;18.6689;1.0;0.0;0.0
3.61495;4.98966;114.588;9.17287;7.40801;0.344105;0.064559;19.213;1.0;0.0;0.0
3.62229;4.99975;114.49;9.16384;7.40067;0.342773;0.0645505;19.6935;1.0;0.0;0.0
3.62963;5.00991;114.365;9.15471;7.39333;0.341442;0.0645569;20.2339;1.0;0.0;0.0
3.63697;5.02;114.266;9.14568;7.38599;0.34011;0.0645485;20.7169;1.0;0.0;0.0
3.64431;5.03017;114.139;9.13654;7.37865;0.338778;0.0645561;21.2137;1.0;0.0;0.0
3.65165;5.0403;114.025;9.12745;7.37131;0.337447;0.0645567;21.7193;1.0;0.0;0.0
3.65935;5.0509;113.918;9.11795;7.3636;0.336048;0.0645498;22.2374;1.0;0.0;0.0
3.66792;5.06272;113.786;9.10735;7.35504;0.334495;0.0645496;22.7783;1.0;0.0;0.0
3.67648;5.07455;113.651;9.09674;7.34648;0.332941;0.0645506;23.342;1.0;0.0;0.0
3.68504;5.08637;113.516;9.08613;7.33791;0.331388;0.0645522;23.9283;1.0;0.0;0.30000001192092896
3.6926;5.09153;115.472;9.0842;7.32954;0.329967;0.0633897;24.4878;1.0;0.0;0.30000001192092896
3.6966;5.07941;122.956;9.10437;7.32289;0.329079;0.0594867;25.0453;1.0;0.0;0.30000001192092896
3.6983;5.05806;134.88;9.13685;7.31788;0.328569;0.0542018;25.6441;1.0;0.0;0.30000001192092896
3.69844;5.03289;150.739;9.17484;7.3145;0.328347;0.0484862;26.2705;1.0;0.0;0.0
3.69913;5.01396;166.196;9.20471;7.31151;0.328081;0.0439649;26.932;1.0;0.0;0.0
3.70256;5.01222;171.817;9.21042;7.30738;0.327415;0.0425043;27.5879;1.0;0.0;0.0
3.70791;5.01855;172.535;9.20512;7.30194;0.326438;0.0422964;28.2574;1.0;0.0;0.0
3.71402;5.02695;172.27;9.1972;7.29584;0.325328;0.0423258;28.9415;1.0;0.0;0.0
3.72038;5.03575;171.939;9.18888;7.2895;0.324174;0.0423704;29.6391;1.0;0.0;0.0
3.72772;5.04582;171.643;9.17942;7.28218;0.322843;0.0424009;30.3512;1.0;0.0;0.0
3.73505;5.05583;171.394;9.17005;7.27485;0.321511;0.0424197;31.0789;1.0;0.0;0.0
3.74238;5.0658;171.175;9.16073;7.26753;0.320179;0.0424313;31.8231;1.0;0.0;0.0
3.74971;5.07576;170.972;9.15144;7.2602;0.318848;0.0424387;32.5844;1.0;0.0;0.0
3.75705;5.08571;170.78;9.14216;7.25287;0.317516;0.0424435;33.3624;1.0;0.0;0.0
3.76511;5.09663;170.581;9.13198;7.24481;0.316051;0.0424457;34.156;1.0;0.0;0.0
3.77366;5.10821;170.382;9.1212;7.23625;0.314498;0.0424452;34.9645;1.0;0.0;0.0
3.78221;5.11978;170.187;9.11043;7.2277;0.312944;0.0424437;35.7883;1.0;0.0;0.0
3.79162;5.13251;169.968;9.09858;7.21829;0.311235;0.042443;36.1489;1.0;0.0;0.0
3.80103;5.14524;169.755;9.08674;7.20888;0.309526;0.042441;36.1225;1.0;0.0;0.0
3.81044;5.15802;169.491;9.07481;7.19948;0.307817;0.0424514;36.1169;1.0;0.0;0.0
3.81984;5.17064;169.366;9.06311;7.19006;0.306108;0.0424274;36.1152;1.0;0.0;0.0
3.82926;5.18352;169.021;9.05104;7.18067;0.304399;0.0424582;36.1103;1.0;0.0;0.0
3.83866;5.19614;168.894;9.03935;7.17125;0.30269;0.0424345;36.1048;1.0;0.0;0.0
3.84807;5.20897;168.595;9.02735;7.16185;0.300981;0.0424542;36.1016;1.0;0.0;0.0
3.85748;5.22168;168.393;9.01553;7.15244;0.299272;0.0424491;36.4484;1.0;0.0;0.0
3.86689;5.23446;168.14;9.00362;7.14303;0.297563;0.0424571;36.8309;1.0;0.0;0.0
3.8763;5.24721;167.902;8.99173;7.13363;0.295854;0.0424613;37.2158;1.0;0.0;0.0
3.8857;5.25992;167.706;8.97991;7.12422;0.294145;0.042455;37.6034;1.0;0.0;0.0
3.89511;5.27266;167.475;8.96804;7.11481;0.292436;0.0424574;37.9943;1.0;0.0;0.0
3.90452;5.28542;167.233;8.95614;7.1054;0.290727;0.0424626;38.3895;1.0;0.0;0.0
3.91393;5.29812;167.041;8.94434;7.09599;0.289018;0.0424551;38.7884;1.0;0.0;0.0
3.92456;5.31251;166.789;8.93093;7.08536;0.287087;0.0424555;39.1917;1.0;0.0;0.0
3.93531;5.3271;166.514;8.91735;7.07461;0.285134;0.0424611;39.5992;1.0;0.0;0.0
3.94606;5.34164;166.27;8.90381;7.06386;0.283181;0.0424588;40.0106;1.0;0.0;0.0
3.95681;5.35618;166.026;8.89027;7.05311;0.281228;0.0424563;40.4261;1.0;0.0;0.0
3.96756;5.37074;165.768;8.87671;7.04236;0.279275;0.0424576;40.8457;1.0;0.0;0.0
3.97832;5.3853;165.512;8.86315;7.03161;0.277322;0.0424585;41.2695;1.0;0.0;0.0
3.98907;5.39985;165.26;8.8496;7.02085;0.275368;0.0424582;41.6977;1.0;0.0;0.0
3.99982;5.41441;165.008;8.83605;7.0101;0.273415;0.0424579;42.1302;1.0;0.0;0.0
4.01057;5.42896;164.755;8.8225;6.99935;0.271462;0.0424579;42.5663;1.0;0.0;0.0
4.02132;5.44352;164.502;8.80895;6.9886;0.269509;0.0424579;43.0058;1.0;0.0;0.0
4.03208;5.45807;164.248;8.79539;6.97785;0.267556;0.0424579;43.4488;1.0;0.0;0.0
4.04283;5.47262;163.995;8.78184;6.96709;0.265603;0.0424579;43.8952;1.0;0.0;0.0
4.05468;5.48867;163.717;8.7669;6.95524;0.26345;0.0424579;44.3451;1.0;0.0;0.0
4.06678;5.50504;163.432;8.75166;6.94315;0.261253;0.0424579;44.7984;1.0;0.0;0.30000001192092896
4.07687;5.51043;170.088;8.75018;6.93226;0.259366;0.0407344;45.2224;1.0;0.0;0.30000001192092896
4.08209;5.48999;197.888;8.78163;6.92465;0.258256;0.0349786;45.6215;1.0;0.0;0.30000001192092896
4.08298;5.45126;200.0;8.8379;6.92089;0.257901;0.0265148;46.0414;1.0;0.0;0.30000001192092896
4.07991;5.40113;200.0;8.91146;6.92161;0.258301;0.0165883;46.4799;1.0;0.0;0.30000001192092896
4.0738;5.34468;200.0;8.9968;6.92639;0.259322;0.0059557;46.9304;1.0;0.0;0.0
4.06606;5.29475;200.0;9.07416;6.93399;0.26072;-0.00295205;47.4272;1.0;0.0;0.0
4.0604;5.27021;200.0;9.11166;6.93986;0.261763;-0.00684262;47.9083;1.0;0.0;0.0
4.05641;5.25921;200.0;9.12727;6.94396;0.262496;-0.00817091;48.3904;1.0;0.0;0.0
4.05313;5.25309;200.0;9.13493;6.94728;0.263095;-0.00859685;48.8757;1.0;0.0;0.0
4.05045;5.24901;200.0;9.13954;6.94997;0.263583;-0.00873567;49.3646;1.0;0.0;0.0
4.04776;5.24532;200.0;9.14345;6.95266;0.264071;-0.00878352;49.8572;1.0;0.0;0.0
4.04508;5.24176;200.0;9.14712;6.95535;0.26456;-0.00880121;50.3536;1.0;0.0;0.0
4.04239;5.23825;200.0;9.1507;6.95803;0.265048;-0.00880828;50.8538;1.0;0.0;0.0
4.03971;5.23476;200.0;9.15426;6.96072;0.265536;-0.00881133;51.3581;1.0;0.0;0.0
4.03702;5.23127;200.0;9.1578;6.96341;0.266025;-0.00881269;51.8664;1.0;0.0;0.0
4.03434;5.22779;200.0;9.16134;6.96609;0.266513;-0.00881332;52.3787;1.0;0.0;0.0
4.03165;5.22431;200.0;9.16487;6.96878;0.267001;-0.00881362;52.8953;1.0;0.0;0.0
4.02896;5.22083;200.0;9.1684;6.97146;0.267489;-0.00881373;53.4156;1.0;0.0;0.0
4.02628;5.21735;200.0;9.17194;6.97415;0.267978;-0.00881378;53.9401;1.0;0.0;0.0
4.02359;5.21387;200.0;9.17547;6.97683;0.268466;-0.00881379;54.4688;1.0;0.0;0.0
4.02091;5.21039;200.0;9.179;6.97952;0.268954;-0.00881377;55.0016;1.0;0.0;0.0
4.01822;5.20691;200.0;9.18253;6.9822;0.269442;-0.00881376;55.5386;1.0;0.0;0.0
4.01554;5.20343;200.0;9.18607;6.98489;0.269931;-0.00881375;56.0793;1.0;0.0;0.0
4.01285;5.19995;200.0;9.1896;6.98758;0.270419;-0.00881374;56.6233;1.0;0.0;0.0
4.01017;5.19647;200.0;9.19313;6.99026;0.270907;-0.00881374;57.1706;1.0;0.0;0.0
4.00748;5.19299;200.0;9.19666;6.99295;0.271396;-0.00881374;57.7212;1.0;0.0;0.0
4.00479;5.18951;200.0;9.20019;6.99563;0.271884;-0.00881374;58.2751;1.0;0.0;0.0
4.00211;5.18603;200.0;9.20373;6.99832;0.272372;-0.00881376;58.8327;1.0;0.0;0.0
3.99942;5.18255;200.0;9.20726;7.001;0.27286;-0.00881375;59.3933;1.0;0.0;0.0
3.99674;5.17907;200.0;9.21079;7.00369;0.273349;-0.00881374;59.9572;1.0;0.0;0.0
3.99405;5.17559;200.0;9.21432;7.00638;0.273837;-0.00881375;60.5246;1.0;0.0;0.0
3.99137;5.17211;200.0;9.21785;7.00906;0.274325;-0.00881373;61.0954;1.0;0.0;0.0
3.98868;5.16863;200.0;9.22139;7.01175;0.274814;-0.00881374;61.6698;1.0;0.0;0.0
3.98599;5.16515;200.0;9.22492;7.01443;0.275302;-0.00881374;62.2477;1.0;0.0;0.0
3.98209;5.16008;200.0;9.23005;7.01834;0.276012;-0.00881374;62.8291;1.0;0.0;0.0
3.97806;5.15486;200.0;9.23535;7.02237;0.276744;-0.00881374;63.414;1.0;0.0;0.0
3.97403;5.14964;200.0;9.24065;7.0264;0.277477;-0.00881374;64.0025;1.0;0.0;0.0
3.97;5.14442;200.0;9.24595;7.03042;0.278209;-0.00881374;64.5946;1.0;0.0;0.0
3.96597;5.1392;200.0;9.25125;7.03445;0.278942;-0.00881376;65.1907;1.0;0.0;0.0
3.96195;5.13398;200.0;9.25655;7.03848;0.279674;-0.00881375;65.7898;1.0;0.0;0.0
3.95792;5.12876;200.0;9.26184;7.04251;0.280407;-0.00881375;66.3926;1.0;0.0;0.0
3.95389;5.12354;200.0;9.26714;7.04654;0.281139;-0.00881373;66.9991;1.0;0.0;0.0
3.94986;5.11832;200.0;9.27244;7.05057;0.281871;-0.00881373;67.6092;1.0;0.0;0.0
