track0;track1;track2;track3;track4;track5;track6;track7;track8;track9;track10;track11;track12;track13;track14;track15;track16;track17;track18;trackPos;angle;speedX;rpm;gear;accelerate;brake;steering;classLabel
4.89072;5.01425;5.30746;5.82205;6.66632;8.07276;10.6055;15.9794;31.0419;77.8124;32.6418;16.1778;11.3626;9.00889;7.6697;6.86539;6.39365;6.16077;6.12659;0.112155;0.055937;250.815;7493.13;6.0;1.0;0.0;-0.30000001192092896;1
4.90527;5.04086;5.34924;5.8852;6.76359;8.23225;10.9008;16.6457;33.0287;82.2902;29.9757;15.6219;11.1071;8.86501;7.58036;6.80785;6.35746;6.1409;6.12115;0.110241;0.0691225;250.536;7491.29;6.0;1.0;0.0;-0.30000001192092896;1
4.9303;5.07727;5.40024;5.95726;6.86951;8.40028;11.2056;17.3092;34.9727;86.2836;27.97;15.1321;10.8683;8.72458;7.489;6.74546;6.31451;6.11279;6.10593;0.106484;0.0809547;250.252;7489.93;6.0;1.0;0.0;0.0;1
4.96582;5.12294;5.45944;6.03633;6.98086;8.57095;11.5034;17.9346;36.7408;89.5722;26.4641;14.7128;10.6502;8.59011;7.39712;6.67892;6.26501;6.07599;6.07996;0.100813;0.090949;250.014;7483.54;6.0;1.0;0.0;0.0;1
5.00946;5.17389;5.52069;6.11307;7.08292;8.71919;11.7408;18.3985;37.9282;91.4532;25.54;14.4132;10.4799;8.47648;7.31429;6.61435;6.21252;6.03223;6.04299;0.0934559;0.0973446;249.912;7478.2;6.0;1.0;0.0;0.0;1
5.06097;5.22992;5.58373;6.1871;7.17502;8.84097;11.914;18.6887;38.4957;91.993;25.0569;14.2148;10.3515;8.38037;7.23816;6.55046;6.15628;5.98087;5.99478;0.0844005;0.100347;249.883;7470.17;6.0;1.0;0.0;0.0;1
5.11977;5.29041;5.64799;6.25789;7.25545;8.93294;12.021;18.8006;38.4463;91.2678;24.9566;14.1082;10.2615;8.30173;7.16802;6.48669;6.09613;5.92217;5.93558;0.0737305;0.100032;249.914;7460.3;6.0;1.0;0.0;0.0;1
5.18604;5.3559;5.71432;6.32606;7.32446;9.00004;12.0724;18.7637;37.8942;89.5017;25.1811;14.0761;10.2018;8.23708;7.10254;6.42154;6.03122;5.8559;5.86594;0.0614624;0.0969466;249.988;7451.52;6.0;1.0;0.0;0.0;1
5.25894;5.42573;5.78161;6.39009;7.38329;9.04577;12.0771;18.6075;36.9592;86.8985;25.7183;14.1098;10.1681;8.18421;7.04197;6.35639;5.96222;5.78299;5.78732;0.047785;0.0914962;250.092;7440.59;6.0;1.0;0.0;0.0;1
5.33667;5.49722;5.84744;6.44943;7.4321;9.07215;12.042;18.3555;35.7421;83.6178;26.6034;14.207;10.1593;8.14311;6.98693;6.29309;5.89212;5.70569;5.70175;0.0330145;0.083441;250.205;7434.15;6.0;1.0;0.0;0.0;1
5.41592;5.56897;5.91221;6.50599;7.47566;9.08876;11.9889;18.0689;34.4555;80.0828;27.7864;14.3425;10.1645;8.10849;6.93507;6.2312;5.82227;5.62769;5.61383;0.0178944;0.0734243;250.306;7435.99;6.0;1.0;0.0;0.0;1
5.49465;5.64026;5.97671;6.56267;7.52013;9.10838;11.9446;17.8144;33.3135;76.792;29.1199;14.4767;10.1673;8.07234;6.88253;6.1694;5.75316;5.55096;5.52777;0.00296853;0.0637936;250.4;7432.84;6.0;1.0;0.0;0.0;1
5.57065;5.7095;6.03995;6.61916;7.5663;9.13365;11.916;17.61;32.3695;73.9189;30.5284;14.5931;10.1621;8.03307;6.82942;6.10846;5.6861;5.47739;5.44604;-0.0113359;0.0550668;250.48;7431.37;6.0;1.0;0.0;0.0;1
5.64212;5.77492;6.10017;6.67364;7.6123;9.16234;11.9002;17.4485;31.598;71.456;32.0027;14.6912;10.1506;7.99228;6.77722;6.05001;5.62266;5.40857;5.37024;-0.0247081;0.0473609;250.555;7429.67;6.0;1.0;0.0;0.0;1
5.70752;5.8349;6.15549;6.7241;7.65553;9.19084;11.8911;17.3174;30.9594;69.3393;33.5719;14.7766;10.1368;7.95294;6.72824;5.996;5.56454;5.34586;5.30151;-0.036893;0.0405669;250.625;7430.54;6.0;1.0;0.0;0.0;1
5.76599;5.88837;6.20474;6.76888;7.69372;9.21607;11.8831;17.2035;30.4121;67.4839;35.3207;14.8576;10.1251;7.91793;6.68462;5.94781;5.51276;5.29007;5.24054;-0.0477517;0.0344805;250.694;7430.66;6.0;1.0;0.0;0.0;1
5.81653;5.93424;6.24649;6.80613;7.72448;9.23412;11.87;17.0938;29.9175;65.8056;37.4209;14.9454;10.1209;7.89052;6.64856;5.90718;5.46872;5.24226;5.18808;-0.0571178;0.0289349;250.761;7432.6;6.0;1.0;0.0;0.0;1
5.85944;5.9725;6.28055;6.83553;7.74689;9.24342;11.8484;16.9801;29.4482;64.2362;40.2398;15.0475;10.1272;7.87231;6.62084;5.87451;5.43234;5.20233;5.14365;-0.0650579;0.0236729;250.826;7435.07;6.0;1.0;0.0;0.0;1
5.89447;6.00295;6.30654;6.85629;7.76002;9.24238;11.8154;16.8554;28.9847;62.7261;45.158;15.1713;10.1473;7.86489;6.6025;5.85045;5.40415;5.17038;5.10745;-0.0715388;0.0186051;250.893;7436.48;6.0;1.0;0.0;0.0;1
5.92123;6.02493;6.32373;6.86768;7.76271;9.22949;11.7682;16.7151;28.513;61.241;125.356;15.324;10.184;7.87016;6.59485;5.83585;5.38483;5.14697;5.07977;-0.0764937;0.0136064;250.958;7439.32;6.0;1.0;0.0;0.0;1
5.94037;6.03912;6.33281;6.87021;7.75549;9.20511;11.7075;16.5585;28.029;59.7648;122.916;15.508;10.2378;7.8879;6.59744;5.83025;5.3738;5.13156;5.06003;-0.0800282;0.00860286;251.023;7440.96;6.0;1.0;0.0;0.0;1
5.9516;6.04533;6.33339;6.86357;7.73811;9.16881;11.6323;16.3844;27.5291;58.2879;120.466;15.7278;10.3102;7.91918;6.61092;5.83417;5.37149;5.12441;5.04846;-0.0821034;0.00360608;251.086;7443.96;6.0;1.0;0.0;0.0;1
5.95447;6.04291;6.32495;6.84725;7.70974;9.11975;11.5417;16.1913;27.0097;56.8019;117.994;15.9878;10.4034;7.96506;6.6363;5.84832;5.37857;5.12613;5.04556;-0.0826305;-0.0014748;251.15;7446.39;6.0;1.0;0.0;0.0;1
5.94934;6.03239;6.30802;6.82162;7.67113;9.0588;11.4368;15.9808;26.4735;55.3089;115.499;16.2905;10.5172;8.02534;6.67315;5.87239;5.39448;5.13629;5.0509;-0.0816761;-0.00657731;251.214;7447.8;6.0;1.0;0.0;0.0;1
5.93631;6.01382;6.28265;6.78705;7.6224;8.98631;11.318;15.7536;25.9211;53.81;112.982;16.6383;10.6524;8.10042;6.72162;5.90642;5.41946;5.15485;5.06442;-0.0792569;-0.0117297;251.276;7450.38;6.0;1.0;0.0;0.0;1
5.91547;5.98737;6.24909;6.74356;7.56394;8.90257;11.186;15.5107;25.3545;52.3062;110.445;17.0341;10.8091;8.1901;6.78172;5.95029;5.45333;5.18179;5.08609;-0.0753895;-0.0169388;251.339;7451.49;6.0;1.0;0.0;-0.30000001192092896;1
5.88934;5.95919;6.21785;6.70757;7.52053;8.84682;11.1075;15.3834;25.0931;51.6528;109.511;17.244;10.9042;8.25144;6.82741;5.98743;5.48512;5.21028;5.11254;-0.0706066;-0.0185644;251.348;7453.09;6.0;1.0;0.0;-0.30000001192092896;1
5.86279;5.93921;6.20453;6.70243;7.52707;8.87325;11.1743;15.5497;25.5697;52.9923;112.423;16.9416;10.8208;8.22307;6.82144;5.99323;5.49863;5.22986;5.13797;-0.0658902;-0.0118614;251.289;7454.75;6.0;1.0;0.0;-0.30000001192092896;1
5.8389;5.92708;6.20522;6.71934;7.56804;8.95533;11.3388;15.9154;26.5535;55.6377;117.892;16.364;10.6321;8.13944;6.78252;5.97833;5.49923;5.24225;5.1611;-0.0616178;-4.65512E-5;251.195;7458.62;6.0;1.0;0.0;-0.30000001192092896;1
5.8204;5.92261;6.21646;6.75105;7.63041;9.07063;11.5607;16.3996;27.8495;58.9792;124.73;15.7115;10.4028;8.03123;6.72712;5.9519;5.49155;5.24899;5.18066;-0.0581554;0.0139438;251.049;7465.32;6.0;1.0;0.0;-0.30000001192092896;1
5.80856;5.92529;6.23581;6.7925;7.70538;9.20395;11.8129;16.9478;29.3194;62.5821;42.661;15.0871;10.1695;7.91614;6.66519;5.91952;5.47856;5.25079;5.19583;-0.0556918;0.0282981;250.852;7470.41;6.0;1.0;0.0;-0.30000001192092896;1
5.80429;5.935;6.26196;6.84082;7.78788;9.34631;12.0785;17.5237;30.8621;66.1513;34.2722;14.5277;9.94815;7.80266;6.60127;5.88359;5.46115;5.24762;5.20544;-0.0544101;0.0420304;250.61;7475.56;6.0;1.0;0.0;-0.30000001192092896;1
5.80768;5.95163;6.29446;6.89507;7.87587;9.49419;12.3499;18.1102;32.4249;69.6903;30.2628;14.0339;9.74197;7.69243;6.53631;5.84455;5.43942;5.23914;5.20877;-0.0543934;0.054696;250.34;7478.33;6.0;1.0;0.0;0.0;1
5.81799;5.9735;6.33048;6.95078;7.96244;9.63558;12.6056;18.658;33.8671;72.9699;27.7598;13.6241;9.56168;7.59203;6.47442;5.80492;5.41467;5.22583;5.2056;-0.0555975;0.0655265;250.095;7476.7;6.0;1.0;0.0;0.0;1
5.83279;5.99576;6.36218;6.99588;8.02861;9.73923;12.7868;19.0352;34.824;75.1432;26.4296;13.3606;9.43836;7.51946;6.42671;5.77187;5.39136;5.20984;5.19592;-0.0578003;0.0722988;249.971;7474.2;6.0;1.0;0.0;0.0;1
5.85153;6.01807;6.38937;7.03007;8.07397;9.80404;12.8903;19.2311;35.261;76.1159;25.855;13.22;9.36434;7.471;6.39134;5.74411;5.36863;5.19073;5.17957;-0.0609741;0.0752035;249.912;7467.85;6.0;1.0;0.0;0.0;1
5.87457;6.04114;6.41301;7.05504;8.10096;9.83379;12.9224;19.2574;35.2123;75.9414;25.8517;13.1809;9.33088;7.44208;6.36531;5.71996;5.34543;5.16766;5.15604;-0.0651966;0.0746569;249.91;7460.52;6.0;1.0;0.0;0.0;1
5.90146;6.06485;6.43368;7.0719;8.1118;9.83266;12.892;19.1365;34.7476;74.7508;26.3583;13.23;9.3326;7.42996;6.34736;5.69867;5.32156;5.14114;5.12628;-0.0703458;0.071013;249.956;7451.93;6.0;1.0;0.0;0.0;1
5.93173;6.08924;6.45168;7.08173;8.10875;9.80526;12.8089;18.8929;33.9453;72.7014;27.4156;13.3608;9.36614;7.43295;6.3367;5.68017;5.29736;5.11182;5.09131;-0.0762829;0.0647351;250.039;7442.29;6.0;1.0;0.0;0.0;1
5.96484;6.11429;6.468;7.08659;8.09568;9.7591;12.6889;18.5681;32.9278;70.0672;29.1111;13.5605;9.42547;7.44797;6.33177;5.66393;5.27309;5.08051;5.05264;-0.0828303;0.0564305;250.137;7435.02;6.0;1.0;0.0;0.0;1
5.99899;6.1391;6.48257;7.08774;8.07621;9.70173;12.5489;18.2039;31.8222;67.1614;31.6518;13.8145;9.5042;7.47243;6.33199;5.65039;5.24997;5.04929;5.01306;-0.0895552;0.0469232;250.235;7429.5;6.0;1.0;0.0;0.0;1
6.03259;6.16287;6.49557;7.08684;8.05394;9.64084;12.4051;17.8395;30.7391;64.2748;35.6201;14.1026;9.59439;7.50272;6.33584;5.63947;5.22893;5.01973;4.97495;-0.0960971;0.0370961;250.324;7427.11;6.0;1.0;0.0;-0.30000001192092896;1
6.0657;6.18912;6.51469;7.097;8.05044;9.61275;12.3232;17.6131;30.0326;62.3377;41.0346;14.2938;9.64361;7.51158;6.32757;5.62177;5.20479;4.98997;4.93924;-0.102367;0.0300745;250.346;7426.17;6.0;1.0;0.0;-0.30000001192092896;1
6.10104;6.22526;6.55265;7.13817;8.09684;9.66714;12.3905;17.6997;30.1279;62.4906;40.611;14.189;9.5737;7.4574;6.28202;5.58139;5.16742;4.95421;4.90393;-0.108792;0.0301306;250.289;7424.68;6.0;1.0;0.0;-0.30000001192092896;1
6.1386;6.26964;6.60622;7.20499;8.18402;9.78923;12.5791;18.039;30.8604;64.3664;35.5027;13.8501;9.4094;7.3531;6.20671;5.52277;5.11935;4.91336;4.86844;-0.115409;0.0358086;250.209;7425.54;6.0;1.0;0.0;0.0;1
6.1787;6.3192;6.66813;7.2844;8.29067;9.94245;12.8233;18.4936;31.8768;67.0675;31.5551;13.4345;9.21092;7.22947;6.11936;5.45615;5.06611;4.86949;4.83173;-0.122356;0.0436771;250.155;7428.21;6.0;1.0;0.0;0.0;1
6.21614;6.36096;6.71603;7.34146;8.36212;10.038;12.964;18.7324;32.3465;68.3814;30.2019;13.2139;9.09229;7.1488;6.05782;5.40573;5.02264;4.8306;4.79592;-0.128995;0.0468857;250.169;7431.28;6.0;1.0;0.0;0.0;1
6.25113;6.39565;6.75131;7.37822;8.40126;10.0803;13.009;18.7701;32.3082;68.3639;30.2853;13.1521;9.04012;7.10407;6.01787;5.36874;4.98726;4.79568;4.76038;-0.135404;0.045878;250.205;7431.99;6.0;1.0;0.0;0.0;1
6.28409;6.42506;6.77742;7.40047;8.41773;10.0857;12.9876;18.6704;31.93;67.4321;31.4189;13.1983;9.03335;7.08402;5.99294;5.34125;4.95775;4.7639;4.72562;-0.141571;0.0420787;250.26;7431.08;6.0;1.0;0.0;0.0;1
6.31445;6.44971;6.79608;7.41166;8.41753;10.0646;12.921;18.4805;31.3392;65.9146;33.7812;13.3252;9.06015;7.08271;5.97985;5.32172;4.93364;4.73561;4.69278;-0.147342;0.0363756;250.325;7430.02;6.0;1.0;0.0;0.0;1
6.34157;6.46971;6.80846;7.41428;8.4053;10.0258;12.8255;18.2378;30.6348;64.0788;38.6256;13.5126;9.11231;7.09598;5.97649;5.30917;4.91483;4.71152;4.66321;-0.152521;0.0295407;250.394;7429.48;6.0;1.0;0.0;0.0;1
6.36407;6.48434;6.81444;7.40914;8.38332;9.97402;12.7117;17.9669;29.8848;62.119;140.285;13.7487;9.18525;7.12215;5.98243;5.30408;4.90227;4.69289;4.63863;-0.156824;0.022175;250.463;7429.58;6.0;1.0;0.0;0.0;1
6.38087;6.49298;6.81401;7.39686;8.35312;9.91267;12.5867;17.6841;29.1313;60.1609;136.962;14.0254;9.27609;7.16007;5.99746;5.30656;4.89658;4.68073;4.6203;-0.160037;0.0145948;250.531;7430.12;6.0;1.0;0.0;-0.30000001192092896;1
6.3933;6.50082;6.81675;7.393;8.3395;9.88177;12.5203;17.5294;28.7068;59.1859;135.464;14.1862;9.32489;7.17838;6.00295;5.30516;4.89061;4.67112;4.60727;-0.162359;0.0102868;250.542;7430.31;6.0;1.0;0.0;-0.30000001192092896;1
6.40582;6.51727;6.83815;7.42126;8.37799;9.93753;12.6084;17.6881;29.038;60.4973;138.293;14.0022;9.24415;7.1303;5.97004;5.28084;4.87172;4.65605;4.59518;-0.164592;0.0136565;250.482;7430.43;6.0;1.0;0.0;-0.30000001192092896;1
6.41982;6.54117;6.87396;7.47322;8.45452;10.0557;12.8072;18.0715;29.91;63.5338;44.504;13.5976;9.07757;7.03717;5.91066;5.24026;4.84328;4.63646;4.5829;-0.166956;0.0222578;250.393;7433.49;6.0;1.0;0.0;-0.30000001192092896;1
6.43723;6.57158;6.92007;7.54085;8.55491;10.2121;13.0735;18.5921;31.1562;67.7156;34.3697;13.1074;8.87154;6.92164;5.83699;5.19028;4.80858;4.61299;4.56889;-0.169767;0.0334986;250.264;7438.58;6.0;1.0;0.0;0.0;1
6.45831;6.60558;6.97002;7.61267;8.6604;10.3755;13.351;19.1355;32.5223;72.2003;29.7121;12.6514;8.67221;6.80727;5.76268;5.13881;4.77205;4.58743;4.55251;-0.173107;0.0444667;250.14;7443.43;6.0;1.0;0.0;0.0;1
6.47878;6.63303;7.00627;7.66134;8.72821;10.4761;13.5156;19.4455;33.3487;75.0023;27.8687;12.4032;8.55517;6.73579;5.71336;5.10223;4.74376;4.56511;4.53499;-0.176516;0.0501923;250.095;7446.07;6.0;1.0;0.0;0.0;1
6.49866;6.65456;7.03033;7.68919;8.76189;10.5194;13.5755;19.5366;33.6342;76.1504;27.3764;12.3154;8.50355;6.69885;5.68401;5.07744;4.72174;4.54483;4.51572;-0.180062;0.0512707;250.09;7444.78;6.0;1.0;0.0;0.0;1
6.51837;6.67199;7.04544;7.70154;8.77001;10.5191;13.5557;19.4603;33.4939;75.9953;27.6994;12.3433;8.49942;6.68667;5.66894;5.06077;4.70384;4.52559;4.49466;-0.183782;0.0488757;250.12;7441.54;6.0;1.0;0.0;0.0;1
6.53796;6.68607;7.05351;7.70182;8.75812;10.4855;13.4753;19.258;33.0287;74.8345;28.6746;12.4647;8.53282;6.69412;5.6651;5.05072;4.68944;4.50739;4.47252;-0.187611;0.0438017;250.177;7436.85;6.0;1.0;0.0;0.0;1
6.55658;6.69685;7.0555;7.69214;8.73071;10.4264;13.3502;18.9679;32.3386;72.959;30.2826;12.6664;8.59805;6.7185;5.6714;5.04693;4.67885;4.49118;4.45076;-0.191326;0.0366659;250.249;7433.17;6.0;1.0;0.0;0.0;1
6.57295;6.70389;7.05191;7.67455;8.69177;10.35;13.197;18.6328;31.5303;70.6881;32.5643;12.9346;8.68933;6.75719;5.68695;5.04956;4.67287;4.47837;4.43143;-0.194616;0.028326;250.326;7430.31;6.0;1.0;0.0;0.0;1
6.58559;6.70638;7.04283;7.65022;8.64425;10.2623;13.0284;18.2828;30.6872;68.2822;35.6756;13.2584;8.80222;6.80865;5.7113;5.05905;4.67258;4.47044;4.41644;-0.197163;0.0193383;250.402;7428.98;6.0;1.0;0.0;0.0;1
6.5929;6.70339;7.028;7.61964;8.59003;10.1674;12.8527;17.9377;29.8665;65.9328;40.0463;13.6279;8.93355;6.87173;5.74466;5.07604;4.67899;4.46883;4.4077;-0.198644;0.0102859;250.472;7429.12;6.0;1.0;0.0;0.0;1
6.59329;6.69363;7.00645;7.5825;8.52936;10.0667;12.6738;17.606;29.096;63.7366;47.7019;14.0194;9.08237;6.94688;5.78769;5.10162;4.69339;4.47495;4.40672;-0.198778;0.0014869;250.54;7429.43;6.0;1.0;0.0;0.0;1
6.58525;6.6758;6.97708;7.53764;8.46127;9.95951;12.4934;17.2884;28.3784;61.72;142.856;14.4236;9.25044;7.03555;5.84188;5.13714;4.71712;4.49023;4.41502;-0.197291;-0.00699425;250.605;7430.79;6.0;1.0;0.0;0.0;1
6.56761;6.64876;6.93866;7.48386;8.38447;9.84421;12.314;16.9814;27.7064;59.8671;139.706;14.8433;9.43987;7.13976;5.90888;5.18403;4.75142;4.51574;4.43364;-0.193978;-0.0150431;250.669;7431.93;6.0;1.0;0.0;0.0;1
6.53998;6.61201;6.8907;7.42059;8.29812;9.72042;12.134;16.681;27.069;58.1465;136.759;15.2811;9.64302;7.26098;5.98957;5.24288;4.79686;4.55194;4.46286;-0.188787;-0.0228233;250.732;7433.41;6.0;1.0;0.0;0.0;1
6.50208;6.56526;6.8328;7.34716;8.2015;9.59165;11.9513;16.3827;26.4537;56.5223;133.963;15.742;9.85791;7.39876;6.08508;5.31444;4.8538;4.59911;4.50293;-0.181668;-0.0303496;250.794;7435.56;6.0;1.0;0.0;0.0;1
6.45346;6.508;6.76427;7.26291;8.09648;9.45711;11.7633;16.0819;25.8493;54.9601;131.263;16.2324;10.0873;7.54746;6.19538;5.39973;4.92308;4.65787;4.55429;-0.172549;-0.037714;250.855;7437.3;6.0;1.0;0.0;0.0;1
6.39308;6.43909;6.68403;7.16886;7.98407;9.31477;11.5673;15.7735;25.2446;53.4306;128.615;16.762;10.3347;7.70886;6.31664;5.49845;5.00598;4.72939;4.61801;-0.161233;-0.0450516;250.916;7439.58;6.0;1.0;0.0;0.0;1
6.32162;6.35949;6.59556;7.06843;7.86512;9.16535;11.3636;15.4579;24.6378;51.9196;125.988;17.3324;10.6003;7.88239;6.44733;5.6053;5.09848;4.81225;4.69336;-0.147858;-0.0523104;250.977;7441.39;6.0;1.0;0.0;0.0;1
6.2403;6.27304;6.50131;6.9621;7.7398;9.00909;11.1525;15.1346;24.0269;50.4213;123.371;17.946;10.8838;8.06767;6.58708;5.71983;5.19775;4.90201;4.77744;-0.132796;-0.0568912;251.038;7443.25;6.0;1.0;0.0;0.0;1
6.15302;6.18106;6.40157;6.85;7.6084;8.84627;10.9342;14.8039;23.4109;48.9284;120.743;18.6072;11.1859;8.26493;6.7359;5.84183;5.30357;4.99783;4.86734;-0.116688;-0.0608396;251.095;7448.44;6.0;1.0;0.0;0.0;1
6.05948;6.08295;6.29556;6.73145;7.4701;8.67584;10.7073;14.4635;22.786;47.4328;118.096;19.3233;11.509;8.47544;6.89477;5.9722;5.41672;5.10037;4.96362;-0.0994485;-0.064791;251.156;7449.77;6.0;1.0;0.0;0.0;1
5.95911;5.97815;6.18274;6.60579;7.32418;8.49704;10.4708;14.1124;22.1505;45.9301;115.419;20.1016;11.8553;8.70087;7.06492;6.11179;5.53802;5.2103;5.06689;-0.0809548;-0.0687548;251.218;7450.7;6.0;1.0;0.0;0.0;1
5.8522;5.86691;6.06344;6.47345;7.17116;8.31039;10.2257;13.7514;21.5052;44.4225;112.715;20.9459;12.2252;8.94086;7.24583;6.26024;5.66702;5.32737;5.17691;-0.0612682;-0.0727249;251.278;7452.24;6.0;1.0;0.0;0.0;1
5.73981;5.75027;5.93875;6.33551;7.01221;8.1174;9.97361;13.3829;20.854;42.9149;109.985;21.8578;12.6166;9.19379;7.43628;6.41642;5.80264;5.45038;5.29257;-0.0405828;-0.0767084;251.338;7453.83;6.0;1.0;0.0;0.0;1
5.62122;5.62756;5.80795;6.1913;6.8466;7.91713;9.71337;13.0055;20.1949;41.4038;107.228;22.846;13.0323;9.46132;7.63753;6.58131;5.94585;5.58029;5.41467;-0.01876;-0.0806983;251.398;7455.51;6.0;1.0;0.0;0.0;1
5.49629;5.49872;5.67105;6.0408;6.67441;7.70972;9.44536;12.6197;19.5283;39.8908;104.442;23.919;13.473;9.74377;7.84948;6.75498;6.09659;5.71704;5.5433;0.00420033;-0.0846914;251.457;7457.22;6.0;1.0;0.0;0.0;1
5.36533;5.36401;5.5282;5.88423;6.49578;7.49539;9.16976;12.2257;18.8548;38.3764;101.628;25.0846;13.9394;10.0412;8.07235;6.93734;6.25478;5.86047;5.6781;0.0282648;-0.0886936;251.516;7458.93;6.0;1.0;0.0;0.0;1
5.22876;5.22385;5.37994;5.72213;6.31138;7.27496;8.88748;11.8248;18.1761;36.8632;98.7857;26.3513;14.431;10.3529;8.30538;7.12781;6.41995;6.01019;5.81879;0.0533447;-0.0926976;251.575;7460.71;6.0;1.0;0.0;0.0;1
5.08597;5.07767;5.2258;5.55392;6.12063;7.04771;8.59783;11.4161;17.4905;35.3488;95.9136;27.7351;14.9505;10.6805;8.5497;7.32728;6.59274;6.16666;5.96582;0.0795455;-0.0967057;251.633;7462.41;6.0;1.0;0.0;0.0;1
4.93616;4.92468;5.06479;5.37883;5.92267;6.81257;8.29963;10.9979;16.7961;33.8292;93.0038;29.2562;15.5009;11.0254;8.80649;7.53667;6.77406;6.33087;6.12006;0.107006;-0.100717;251.692;7463.94;6.0;1.0;0.0;-0.30000001192092896;1
4.78118;4.76965;4.90488;5.20862;5.73477;6.59612;8.03563;10.6491;16.2736;32.9112;91.8288;30.2755;15.9355;11.3205;9.03734;7.73189;6.94818;6.49265;6.27573;0.135093;-0.101261;251.7;7465.21;6.0;1.0;0.0;-0.30000001192092896;1
4.62463;4.61954;4.75699;5.05911;5.58003;6.43261;7.86116;10.4709;16.1587;33.4222;94.8539;29.854;16.0419;11.4672;9.186;7.87743;7.09174;6.6369;6.42404;0.162797;-0.0936707;251.641;7466.44;6.0;1.0;0.0;-0.30000001192092896;1
4.47107;4.47595;4.61967;4.92541;5.44854;6.30469;7.74571;10.4049;16.3215;34.99;100.752;28.6679;15.9405;11.515;9.27763;7.98729;7.21243;6.76704;6.56531;0.189708;-0.08097;251.547;7471.09;6.0;1.0;0.0;-0.30000001192092896;1
4.32364;4.33957;4.49094;4.80237;5.33124;6.19679;7.66194;10.3996;16.6475;37.2846;108.173;27.3331;15.7538;11.5156;9.33959;8.07708;7.31915;6.8877;6.70056;0.215576;-0.0660347;251.404;7477.28;6.0;1.0;0.0;-0.30000001192092896;1
4.19693;4.2226;4.38092;4.69796;5.23279;6.10874;7.60001;10.421;17.0246;39.8044;115.431;26.2206;15.5694;11.501;9.38366;8.14896;7.40816;6.99072;6.81812;0.237943;-0.0520554;251.229;7482.98;6.0;1.0;0.0;-0.30000001192092896;1
4.07794;4.1126;4.27743;4.59963;5.14023;6.02661;7.5446;10.4532;17.443;42.6056;122.702;25.2652;15.3963;11.4839;9.42264;8.21507;7.49151;7.08829;6.93021;0.259094;-0.038465;251.018;7487.56;6.0;1.0;0.0;-0.30000001192092896;1
3.96707;4.00964;4.18015;4.50684;5.05255;5.94849;7.49212;10.4877;17.8797;45.5729;129.697;24.47;15.2445;11.4701;9.45972;8.27742;7.5701;7.18045;7.03659;0.278947;-0.0256828;250.782;7490.14;6.0;1.0;0.0;-0.30000001192092896;1
3.86426;3.9137;4.08896;4.41935;4.96918;5.87326;7.44009;10.5187;18.3157;48.6014;136.805;23.8176;15.1173;11.4618;9.49645;8.33678;7.64435;7.26733;7.13687;0.29748;-0.0139242;250.53;7490.92;6.0;1.0;0.0;-0.30000001192092896;1
3.76947;3.82477;4.00388;4.33716;4.89;5.80053;7.38768;10.543;18.7361;51.587;144.313;23.2895;15.0144;11.4598;9.5333;8.39353;7.71432;7.34882;7.23059;0.314647;-0.00330901;250.274;7489.56;6.0;1.0;0.0;-0.30000001192092896;1
3.68292;3.74313;3.92532;4.26047;4.8153;5.73058;7.3344;10.5578;19.1256;54.4204;152.082;22.8695;14.9354;11.4643;9.57031;8.44741;7.77972;7.42438;7.31729;0.330389;0.00606036;250.022;7486.17;6.0;1.0;0.0;-0.30000001192092896;1
3.60449;3.66867;3.85303;4.18926;4.74499;5.66319;7.27969;10.5608;19.4701;57.0084;159.956;22.5435;14.8785;11.475;9.60764;8.49867;7.84058;7.49399;7.39661;0.344699;0.0141568;249.781;7481.6;6.0;1.0;0.0;-0.30000001192092896;1
3.53415;3.60132;3.78717;4.12375;4.67923;5.5985;7.22355;10.5508;19.757;59.2737;167.739;22.2988;14.8422;11.4917;9.64511;8.54705;7.89679;7.5574;7.46832;0.357572;0.0209705;249.558;7475.28;6.0;1.0;0.0;-0.30000001192092896;1
3.47174;3.54114;3.72784;4.06403;4.61837;5.53681;7.16615;10.5267;19.9759;61.1485;175.184;22.1267;14.8251;11.5138;9.68258;8.59261;7.94814;7.6145;7.5322;0.368996;0.0264902;249.355;7467.72;6.0;1.0;0.0;-0.30000001192092896;1
3.41724;3.48822;3.67511;4.01033;4.56265;5.4788;7.10859;10.4896;20.1224;62.6049;66.4768;22.0173;14.8246;11.5405;9.71947;8.63491;7.99452;7.66507;7.58801;0.378973;0.0307789;249.174;7459.6;6.0;1.0;0.0;-0.30000001192092896;1
3.37054;3.44244;3.62909;3.96283;4.51254;5.42497;7.05163;10.4416;20.198;63.6417;61.4607;21.9609;14.8383;11.5706;9.7553;8.67364;8.03568;7.70911;7.6359;0.387523;0.03392;249.017;7450.52;6.0;1.0;0.0;-0.30000001192092896;1
3.33148;3.40381;3.58981;3.92175;4.46841;5.3763;6.99722;10.3856;20.2086;64.2844;59.4686;21.9482;14.863;11.6026;9.78925;8.70846;8.0715;7.74643;7.67575;0.394664;0.0360253;248.881;7441.12;6.0;1.0;0.0;-0.30000001192092896;1
3.2999;3.37234;3.55745;3.88756;4.431;5.3339;6.94751;10.3273;20.1725;64.6078;58.6438;21.9659;14.894;11.6341;9.8199;8.73848;8.10145;7.77701;7.70786;0.400429;0.0372965;248.763;7431.67;6.0;1.0;0.0;-0.30000001192092896;1
