SPEED_X;SPEED_Y;ANGLE_TO_TRACK_AXIS;TRACK_POSITION;TRACK_EDGE_SENSOR_4;TRACK_EDGE_SENSOR_6;TRACK_EDGE_SENSOR_8;TRACK_EDGE_SENSOR_9;TRACK_EDGE_SENSOR_10;TRACK_EDGE_SENSOR_12;TRACK_EDGE_SENSOR_14;LABEL_CODE;LABEL_NAME
0,59191;0,50934;0,50932;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,59225;0,51901;0,51067;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,59255;0,52333;0,51160;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,59260;0,52542;0,51232;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,59246;0,53198;0,51323;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,59296;0,53782;0,51403;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,59382;0,53549;0,51430;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,59460;0,52514;0,51408;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,59464;0,51824;0,51373;0,99776;0,00029;0,00071;0,12026;0,63711;0,31787;0,16090;0,09582;1;Accelera
0,59527;0,51301;0,51345;0,99257;0,00096;0,00232;0,14867;0,64669;0,31936;0,16083;0,09555;1;Accelera
0,59574;0,50915;0,51324;0,98726;0,00164;0,00394;0,17104;0,65363;0,32014;0,16057;0,09523;1;Accelera
0,59614;0,50608;0,51307;0,98188;0,00233;0,00558;0,19365;0,65835;0,32035;0,16016;0,09485;1;Accelera
0,59655;0,50387;0,51295;0,97645;0,00303;0,00722;0,21989;0,66070;0,31997;0,15961;0,09443;1;Accelera
0,59698;0,50239;0,51288;0,97096;0,00373;0,00888;0,25098;0,66081;0,31906;0,15892;0,09396;1;Accelera
0,59738;0,50143;0,51283;0,96542;0,00444;0,01056;0,28593;0,65938;0,31777;0,15814;0,09346;1;Accelera
0,59778;0,50088;0,51280;0,95983;0,00515;0,01225;0,32380;0,65696;0,31626;0,15730;0,09295;1;Accelera
0,59816;0,50055;0,51279;0,95421;0,00587;0,01396;0,36361;0,65394;0,31459;0,15643;0,09242;1;Accelera
0,95672;0,33133;0,47738;0,59171;0,03636;0,05714;0,10959;0,41074;0,27424;0,16424;0,08726;0;Gira Sinistra
0,95592;0,31839;0,47508;0,60405;0,03463;0,05360;0,09850;0,43675;0,28275;0,16663;0,09088;0;Gira Sinistra
0,95518;0,31136;0,47311;0,61783;0,03292;0,05034;0,09094;0,46209;0,29020;0,16807;0,09333;0;Gira Sinistra
0,95452;0,31028;0,47146;0,63300;0,03122;0,04728;0,08559;0,48531;0,29612;0,16856;0,09493;0;Gira Sinistra
0,95396;0,31465;0,47013;0,64961;0,02952;0,04435;0,08190;0,50590;0,30026;0,16819;0,09585;0;Gira Sinistra
0,95350;0,32379;0,46908;0,66761;0,02779;0,04151;0,07977;0,52300;0,30256;0,16707;0,09624;0;Gira Sinistra
0,95312;0,33682;0,46828;0,68699;0,02602;0,03890;0,07927;0,53607;0,30316;0,16545;0,09621;0;Gira Sinistra
0,64844;0,65085;0,52152;0,28829;0,08356;0,13325;0,19144;0,22893;0,27095;0,04847;0,02697;2;Gira Destra
0,64747;0,65607;0,52191;0,28511;0,08419;0,13428;0,19278;0,23038;0,27241;0,04740;0,02656;2;Gira Destra
0,64651;0,66021;0,52222;0,28200;0,08474;0,13516;0,19390;0,23157;0,27359;0,04646;0,02619;2;Gira Destra
0,64554;0,66413;0,52250;0,27896;0,08527;0,13600;0,19495;0,23270;0,27468;0,04557;0,02583;2;Gira Destra
0,64459;0,66756;0,52272;0,27602;0,08574;0,13671;0,19582;0,23361;0,27553;0,04479;0,02550;2;Gira Destra
0,64365;0,66955;0,52283;0,27315;0,08611;0,13723;0,19641;0,23421;0,27604;0,04413;0,02520;2;Gira Destra
0,64273;0,67030;0,52284;0,27035;0,08640;0,13758;0,19675;0,23453;0,27624;0,04358;0,02492;2;Gira Destra
0,64182;0,67080;0,52282;0,26759;0,08665;0,13786;0,19700;0,23472;0,27631;0,04308;0,02467;2;Gira Destra
0,64093;0,67100;0,52275;0,26490;0,08686;0,13806;0,19713;0,23478;0,27625;0,04262;0,02442;2;Gira Destra
0,64006;0,67011;0,52260;0,26226;0,08699;0,13809;0,19702;0,23455;0,27590;0,04226;0,02420;2;Gira Destra
0,63922;0,66807;0,52235;0,25967;0,08704;0,13797;0,19668;0,23407;0,27527;0,04198;0,02401;2;Gira Destra
0,63866;0,66567;0,52206;0,25713;0,08704;0,13775;0,19622;0,23343;0,27448;0,04176;0,02383;1;Accelera
0,63846;0,66369;0,52173;0,25464;0,08701;0,13748;0,19566;0,23269;0,27358;0,04157;0,02366;1;Accelera
0,63852;0,66070;0,52121;0,25221;0,08682;0,13687;0,19463;0,23140;0,27210;0,04156;0,02354;1;Accelera
0,63869;0,65528;0,52045;0,24991;0,08643;0,13586;0,19301;0,22945;0,26988;0,04180;0,02348;1;Accelera
SPEED_X;SPEED_Y;ANGLE_TO_TRACK_AXIS;TRACK_POSITION;TRACK_EDGE_SENSOR_4;TRACK_EDGE_SENSOR_6;TRACK_EDGE_SENSOR_8;TRACK_EDGE_SENSOR_9;TRACK_EDGE_SENSOR_10;TRACK_EDGE_SENSOR_12;TRACK_EDGE_SENSOR_14;LABEL_CODE;LABEL_NAME
0,92818;0,33990;0,47772;0,70052;0,02674;0,04351;0,83172;0,35010;0,23473;0,14343;0,08760;0;Gira Sinistra
0,92744;0,32578;0,47533;0,71216;0,02523;0,04169;1,00000;0,37198;0,24169;0,14426;0,08812;0;Gira Sinistra
0,92674;0,31705;0,47325;0,72515;0,02393;0,04045;1,00000;0,39385;0,24791;0,14451;0,08827;0;Gira Sinistra
0,92614;0,31298;0,47148;0,73949;0,02301;0,03984;1,00000;0,41434;0,25296;0,14428;0,08806;0;Gira Sinistra
0,92580;0,31580;0,47353;0,75434;0,02251;0,04012;1,00000;0,42528;0,25407;0,14280;0,08724;0;Gira Sinistra
0,92559;0,32795;0,47941;0,76560;0,02239;0,04144;1,00000;0,42366;0,25067;0,14001;0,08583;0;Gira Sinistra
0,92552;0,34241;0,48448;0,77260;0,02260;0,04363;1,00000;0,41700;0,24562;0,13679;0,08419;0;Gira Sinistra
0,59916;0,34808;0,47999;0,87220;0,01195;0,02076;0,22817;0,19042;0,16411;0,12499;0,08909;0;Gira Sinistra
0,59813;0,34368;0,48026;0,87329;0,01187;0,02077;0,23196;0,19076;0,16410;0,12465;0,08874;0;Gira Sinistra
0,59710;0,33816;0,48053;0,87395;0,01186;0,02091;0,23691;0,19129;0,16411;0,12431;0,08835;0;Gira Sinistra
0,59611;0,33385;0,48100;0,87414;0,01193;0,02129;0,24254;0,19174;0,16385;0,12377;0,08784;0;Gira Sinistra
0,59515;0,33221;0,48211;0,87375;0,01209;0,02199;0,24891;0,19199;0,16327;0,12301;0,08719;0;Gira Sinistra
0,59422;0,33196;0,48334;0,87274;0,01234;0,02302;0,25698;0,19220;0,16248;0,12211;0,08644;0;Gira Sinistra
0,59328;0,33003;0,48451;0,87106;0,01269;0,02431;0,27060;0,19283;0,16179;0,12125;0,08571;0;Gira Sinistra
0,59237;0,32957;0,48591;0,86868;0,01316;0,02596;0,51225;0,19346;0,16091;0,12027;0,08490;0;Gira Sinistra
0,59149;0,33130;0,48777;0,86553;0,01375;0,02804;0,49987;0,19404;0,15982;0,11914;0,08400;0;Gira Sinistra
0,59088;0,33359;0,48967;0,86158;0,01444;0,03054;0,48770;0,19483;0,15868;0,11797;0,08307;0;Gira Sinistra
0,59055;0,33448;0,49149;0,85681;0,01521;0,03338;0,47506;0,19639;0,15782;0,11690;0,08218;0;Gira Sinistra
0,59032;0,33634;0,49311;0,85126;0,01607;0,03679;0,46261;0,19837;0,15701;0,11578;0,08127;0;Gira Sinistra
0,59013;0,33966;0,49449;0,84517;0,01703;0,04092;0,45063;0,20067;0,15618;0,11456;0,08030;0;Gira Sinistra
0,58995;0,34402;0,49597;0,83863;0,01807;0,04618;0,43923;0,20328;0,15526;0,11324;0,07928;0;Gira Sinistra
0,58982;0,34894;0,49754;0,83162;0,01920;0,05322;0,42833;0,20641;0,15431;0,11183;0,07821;0;Gira Sinistra
0,65414;0,65209;0,52581;0,19729;0,09610;0,15106;0,21203;0,25004;0,07563;0,02879;0,01756;1;Accelera
0,65409;0,65554;0,52571;0,19185;0,09654;0,15148;0,21234;0,25026;0,07003;0,02797;0,01707;1;Accelera
0,65415;0,65587;0,52531;0,18663;0,09668;0,15133;0,21185;0,24958;0,06801;0,02732;0,01665;1;Accelera
0,65429;0,65263;0,52459;0,18160;0,09651;0,15060;0,21053;0,24798;0,06872;0,02685;0,01629;1;Accelera
0,64913;0,65347;0,50151;0,27354;0,07142;0,10619;0,14788;0,17656;0,21097;0,29572;0,03172;2;Gira Destra
0,64815;0,65733;0,50187;0,28060;0,07101;0,10581;0,14765;0,17650;0,21116;0,29650;0,03245;2;Gira Destra
0,64717;0,66038;0,50218;0,28767;0,07056;0,10534;0,14731;0,17631;0,21120;0,29709;0,03320;2;Gira Destra
0,64620;0,66276;0,50243;0,29471;0,07008;0,10480;0,14686;0,17600;0,21109;0,29752;0,03397;2;Gira Destra
0,64524;0,66446;0,50262;0,30177;0,06955;0,10418;0,14629;0,17554;0,21082;0,29775;0,03477;2;Gira Destra
0,64429;0,66539;0,50274;0,30881;0,06899;0,10347;0,14559;0,17493;0,21037;0,29777;0,03560;2;Gira Destra
0,64336;0,66552;0,50280;0,31581;0,06838;0,10269;0,14477;0,17417;0,20976;0,29759;0,03645;2;Gira Destra
0,64245;0,66510;0,50281;0,32281;0,06773;0,10184;0,14386;0,17330;0,20901;0,29726;0,03732;2;Gira Destra
0,64155;0,66417;0,50277;0,32979;0,06706;0,10093;0,14284;0,17231;0,20812;0,29676;0,03823;2;Gira Destra
0,64067;0,66260;0,50267;0,33673;0,06635;0,09995;0,14172;0,17119;0,20708;0,29607;0,03918;2;Gira Destra
0,63982;0,66032;0,50251;0,34364;0,06560;0,09890;0,14048;0,16992;0,20586;0,29518;0,04018;2;Gira Destra
0,63898;0,65751;0,50230;0,35052;0,06483;0,09780;0,13916;0,16855;0,20453;0,29414;0,04122;2;Gira Destra
0,63817;0,65446;0,50206;0,35733;0,06405;0,09667;0,13778;0,16711;0,20311;0,29299;0,04231;2;Gira Destra
0,63737;0,65107;0,50178;0,36411;0,06325;0,09550;0,13633;0,16558;0,20158;0,29172;0,04344;2;Gira Destra
0,94632;0,65082;0,50372;0,25125;0,08179;0,14277;0,25031;0,34905;0,50047;0,05270;0,02697;2;Gira Destra
0,94552;0,66380;0,50504;0,25548;0,08242;0,14523;0,25629;0,36003;0,51795;0,05198;0,02705;2;Gira Destra
0,94474;0,67258;0,50610;0,25916;0,08292;0,14725;0,26137;0,36959;0,53316;0,05147;0,02714;2;Gira Destra
0,94401;0,67690;0,50693;0,26232;0,08327;0,14874;0,26537;0,37738;0,54563;0,05118;0,02725;2;Gira Destra
0,94334;0,67712;0,50751;0,26498;0,08347;0,14970;0,26822;0,38329;0,55527;0,05108;0,02737;2;Gira Destra
0,94274;0,67350;0,50786;0,26712;0,08353;0,15012;0,26987;0,38723;0,56203;0,05113;0,02750;2;Gira Destra
0,94220;0,66637;0,50801;0,26874;0,08345;0,15005;0,27036;0,38926;0,56603;0,05133;0,02763;2;Gira Destra
0,94173;0,65648;0,50796;0,26989;0,08326;0,14957;0,26985;0,38964;0,56767;0,05164;0,02776;2;Gira Destra
0,95568;0,33125;0,47513;0,71786;0,02527;0,04502;1,00000;0,35637;0,23086;0,13750;0,08483;0;Gira Sinistra
0,95496;0,31706;0,47292;0,73215;0,02452;0,04455;1,00000;0,37883;0,23717;0,13771;0,08479;0;Gira Sinistra
0,95449;0,31492;0,47768;0,74507;0,02423;0,04534;1,00000;0,39182;0,23927;0,13650;0,08403;0;Gira Sinistra
0,95409;0,31812;0,48315;0,75322;0,02435;0,04723;1,00000;0,39703;0,23830;0,13435;0,08280;0;Gira Sinistra
0,95387;0,32738;0,48730;0,75748;0,02481;0,05015;1,00000;0,39748;0,23559;0,13171;0,08129;0;Gira Sinistra
0,95370;0,33951;0,49137;0,75852;0,02558;0,05419;1,00000;0,39445;0,23169;0,12877;0,07961;0;Gira Sinistra
SPEED_X;SPEED_Y;ANGLE_TO_TRACK_AXIS;TRACK_POSITION;TRACK_EDGE_SENSOR_4;TRACK_EDGE_SENSOR_6;TRACK_EDGE_SENSOR_8;TRACK_EDGE_SENSOR_9;TRACK_EDGE_SENSOR_10;TRACK_EDGE_SENSOR_12;TRACK_EDGE_SENSOR_14;LABEL_CODE;LABEL_NAME
0,58003;0,65002;0,53113;0,32556;0,08592;0,12704;0,15791;0,17217;0,18953;0,04688;0,02826;2;Gira Destra
0,57916;0,65263;0,53177;0,32005;0,08660;0,12676;0,15657;0,17070;0,18846;0,04541;0,02762;2;Gira Destra
0,57829;0,65470;0,53235;0,31442;0,08713;0,12632;0,15510;0,16920;0,18737;0,04402;0,02699;2;Gira Destra
0,57743;0,65627;0,53288;0,30868;0,08754;0,12572;0,15349;0,16769;0,18625;0,04269;0,02637;2;Gira Destra
0,57658;0,65733;0,53335;0,30283;0,08783;0,12497;0,15177;0,16616;0,18511;0,04142;0,02575;2;Gira Destra
0,57574;0,65791;0,53378;0,29687;0,08800;0,12408;0,14997;0,16460;0,18393;0,04020;0,02514;2;Gira Destra
0,57491;0,65803;0,53415;0,29080;0,08804;0,12305;0,14816;0,16301;0,18272;0,03905;0,02454;2;Gira Destra
0,57410;0,65770;0,53448;0,28460;0,08796;0,12190;0,14633;0,16141;0,18148;0,03799;0,02394;2;Gira Destra
0,57330;0,65694;0,53476;0,27829;0,08778;0,12064;0,14448;0,15977;0,18021;0,03702;0,02334;2;Gira Destra
0,57251;0,65577;0,53499;0,27186;0,08749;0,11928;0,14262;0,15811;0,17891;0,03615;0,02274;2;Gira Destra
0,57174;0,65421;0,53518;0,26530;0,08710;0,11781;0,14075;0,15643;0,17757;0,03537;0,02215;2;Gira Destra
0,57099;0,65228;0,53532;0,25863;0,08660;0,11624;0,13886;0,15472;0,17620;0,03468;0,02155;2;Gira Destra
0,57025;0,65002;0,53543;0,25183;0,08601;0,11459;0,13695;0,15299;0,17480;0,03411;0,02099;2;Gira Destra
0,67122;0,34695;0,47105;0,58072;0,03686;0,06184;0,26048;0,22655;0,19502;0,13658;0,07870;0;Gira Sinistra
0,66989;0,33541;0,46951;0,58928;0,03564;0,05881;0,26207;0,22807;0,19675;0,13943;0,08086;0;Gira Sinistra
0,66855;0,32578;0,46806;0,59809;0,03447;0,05607;0,26343;0,22930;0,19814;0,14192;0,08294;0;Gira Sinistra
0,66717;0,31821;0,46672;0,60721;0,03335;0,05357;0,26454;0,23027;0,19921;0,14401;0,08492;0;Gira Sinistra
0,66580;0,31109;0,46558;0,61659;0,03225;0,05125;0,26546;0,23103;0,20002;0,14575;0,08679;0;Gira Sinistra
0,66444;0,30527;0,46457;0,62618;0,03120;0,04912;0,26609;0,23148;0,20052;0,14707;0,08851;0;Gira Sinistra
0,66345;0,30166;0,46373;0,63600;0,03019;0,04720;0,26629;0,23152;0,20060;0,14788;0,09000;0;Gira Sinistra
0,66280;0,29882;0,46308;0,64606;0,02921;0,04541;0,26620;0,23129;0,20040;0,14833;0,09131;0;Gira Sinistra
0,66224;0,29695;0,46264;0,65627;0,02826;0,04376;0,26577;0,23072;0,19987;0,14841;0,09242;0;Gira Sinistra
0,66177;0,29735;0,46242;0,66661;0,02736;0,04228;0,26477;0,22965;0,19888;0,14804;0,09322;0;Gira Sinistra
0,66136;0,30014;0,46244;0,67710;0,02651;0,04096;0,26315;0,22802;0,19739;0,14722;0,09371;0;Gira Sinistra
0,66103;0,30478;0,46284;0,68765;0,02571;0,03979;0,26097;0,22589;0,19545;0,14600;0,09392;0;Gira Sinistra
0,66079;0,31144;0,46345;0,69821;0,02494;0,03877;0,25823;0,22327;0,19307;0,14442;0,09384;0;Gira Sinistra
0,66063;0,32035;0,46429;0,70878;0,02422;0,03789;0,25490;0,22012;0,19024;0,14247;0,09347;1;Accelera
0,66059;0,33076;0,46549;0,71931;0,02355;0,03717;0,25097;0,21647;0,18698;0,14019;0,09283;1;Accelera
0,66082;0,34332;0,46707;0,72967;0,02295;0,03667;0,24625;0,21216;0,18316;0,13750;0,09188;1;Accelera
0,65187;0,34686;0,50891;0,71460;0,04002;0,26590;0,42722;0,16125;0,12566;0,09109;0,06390;0;Gira Sinistra
0,65077;0,34197;0,50923;0,70079;0,04228;0,25133;0,41155;0,16513;0,12522;0,08991;0,06280;0;Gira Sinistra
0,64966;0,33809;0,50947;0,68662;0,04462;0,23807;0,39634;0,17060;0,12492;0,08865;0,06167;0;Gira Sinistra
0,64857;0,33538;0,50980;0,67213;0,04704;0,22619;0,38168;0,17884;0,12476;0,08730;0,06048;0;Gira Sinistra
0,64747;0,33366;0,51015;0,65736;0,04950;0,21539;0,36740;0,19523;0,12486;0,08591;0,05928;0;Gira Sinistra
0,64639;0,33231;0,51029;0,64238;0,05200;0,20561;0,35355;0,41857;0,12528;0,08449;0,05806;0;Gira Sinistra
0,64533;0,33180;0,51049;0,62727;0,05456;0,19692;0,34027;0,40509;0,12602;0,08300;0,05681;0;Gira Sinistra
0,64429;0,33293;0,51079;0,61207;0,05719;0,18929;0,32766;0,39208;0,12713;0,08143;0,05552;0;Gira Sinistra
0,64325;0,33429;0,51101;0,59680;0,05981;0,18221;0,31535;0,37921;0,12902;0,07987;0,05424;0;Gira Sinistra
0,64223;0,33555;0,51113;0,58154;0,06241;0,17569;0,30342;0,36656;0,13196;0,07839;0,05296;0;Gira Sinistra
0,64125;0,33794;0,51132;0,56632;0,06503;0,16988;0,29214;0,35439;0,13626;0,07697;0,05166;0;Gira Sinistra
0,64027;0,34210;0,51159;0,55118;0,06723;0,16463;0,28143;0,34265;0,14315;0,07564;0,05035;0;Gira Sinistra
0,63931;0,34557;0,51172;0,53615;0,06888;0,15952;0,27089;0,33095;0,15910;0,07450;0,04906;0;Gira Sinistra
0,63836;0,34858;0,51179;0,52126;0,07011;0,15464;0,26064;0,31941;0,37645;0,07354;0,04779;0;Gira Sinistra
0,95303;0,33259;0,47871;0,41854;0,05234;0,08299;0,75215;0,36507;0,24765;0,14145;0,06058;0;Gira Sinistra
0,95224;0,31939;0,47640;0,42966;0,05039;0,07868;1,00000;0,38562;0,25422;0,14512;0,06447;0;Gira Sinistra
0,95152;0,31215;0,47441;0,44217;0,04853;0,07481;1,00000;0,40522;0,25977;0,14751;0,06852;0;Gira Sinistra
0,95087;0,31077;0,47276;0,45610;0,04673;0,07130;1,00000;0,42275;0,26396;0,14879;0,07265;0;Gira Sinistra
0,95032;0,31473;0,47141;0,47144;0,04495;0,06811;1,00000;0,43728;0,26660;0,14908;0,07582;0;Gira Sinistra
0,94987;0,32356;0,47035;0,48818;0,04319;0,06542;1,00000;0,44802;0,26762;0,14853;0,07779;0;Gira Sinistra
0,94949;0,33620;0,46953;0,50627;0,04142;0,06327;1,00000;0,45505;0,26720;0,14732;0,07901;0;Gira Sinistra
0,69206;0,34978;0,49276;0,79992;0,02206;0,48301;0,18953;0,16082;0,13796;0,10480;0,07537;0;Gira Sinistra
0,69107;0,34351;0,49440;0,79570;0,02309;0,46868;0,18820;0,15899;0,13614;0,10319;0,07421;0;Gira Sinistra
0,69009;0,33831;0,49614;0,79026;0,02443;0,45504;0,18673;0,15695;0,13414;0,10144;0,07294;0;Gira Sinistra
0,68912;0,33237;0,49789;0,78354;0,02607;0,44175;0,18528;0,15481;0,13204;0,09962;0,07160;0;Gira Sinistra
0,68817;0,32937;0,50019;0,77549;0,02805;0,42960;0,18348;0,15235;0,12968;0,09762;0,07015;0;Gira Sinistra
0,68724;0,32857;0,50269;0,76600;0,03040;0,41839;0,18140;0,14963;0,12711;0,09549;0,06861;0;Gira Sinistra
0,68629;0,32696;0,50514;0,75508;0,03303;0,40718;0,17948;0,14693;0,12456;0,09335;0,06705;0;Gira Sinistra
0,68535;0,32654;0,50737;0,74279;0,03602;0,39641;0,17752;0,14413;0,12193;0,09116;0,06545;0;Gira Sinistra
0,68442;0,32766;0,50925;0,72945;0,03938;0,38616;0,17548;0,14121;0,11920;0,08891;0,06380;0;Gira Sinistra
0,68350;0,32921;0,51113;0,71515;0,04311;0,37626;0,17346;0,13823;0,11642;0,08662;0,06212;0;Gira Sinistra
0,68258;0,33090;0,51300;0,69993;0,04723;0,36662;0,17151;0,13523;0,11361;0,08431;0,06043;0;Gira Sinistra
0,68168;0,33366;0,51454;0,68389;0,05181;0,35748;0,16948;0,13216;0,11072;0,08196;0,05871;0;Gira Sinistra
0,68080;0,33732;0,51604;0,66723;0,05691;0,34887;0,16736;0,12901;0,10775;0,07956;0,05696;0;Gira Sinistra
0,67994;0,34135;0,51755;0,64998;0,06259;0,34062;0,16523;0,12581;0,10473;0,07714;0,05519;0;Gira Sinistra
0,67909;0,34582;0,51902;0,63214;0,06891;0,33270;0,16312;0,12259;0,10167;0,07470;0,05341;0;Gira Sinistra
0,65167;0,65590;0,49805;0,21535;0,07512;0,11019;0,15159;0,17921;0,21096;0,08438;0,02550;2;Gira Destra
0,65048;0,66604;0,49915;0,22429;0,07494;0,11038;0,15222;0,18004;0,21191;0,08320;0,02626;2;Gira Destra
0,64929;0,67485;0,50014;0,23317;0,07470;0,11044;0,15263;0,18062;0,21258;0,08394;0,02703;2;Gira Destra
0,64809;0,68251;0,50103;0,24198;0,07440;0,11038;0,15286;0,18097;0,21299;0,08601;0,02782;2;Gira Destra
0,64688;0,68915;0,50179;0,25074;0,07403;0,11020;0,15289;0,18109;0,21314;0,08985;0,02863;2;Gira Destra
0,64569;0,69471;0,50245;0,25944;0,07361;0,10989;0,15273;0,18099;0,21303;0,28525;0,02946;2;Gira Destra
0,64451;0,69902;0,50301;0,26808;0,07312;0,10944;0,15235;0,18062;0,21264;0,28690;0,03031;2;Gira Destra
0,64335;0,70224;0,50347;0,27666;0,07256;0,10885;0,15176;0,18002;0,21197;0,28907;0,03120;2;Gira Destra
0,64221;0,70449;0,50378;0,28518;0,07195;0,10813;0,15098;0,17918;0,21106;0,29189;0,03211;2;Gira Destra
0,64109;0,70575;0,50400;0,29365;0,07127;0,10730;0,15001;0,17813;0,20990;0,29569;0,03306;2;Gira Destra
0,64001;0,70594;0,50413;0,30208;0,07054;0,10633;0,14883;0,17684;0,20848;0,30097;0,03405;2;Gira Destra
0,63896;0,70516;0,50417;0,31045;0,06975;0,10524;0,14747;0,17533;0,20682;0,30947;0,03509;2;Gira Destra
0,63794;0,70351;0,50407;0,31877;0,06890;0,10403;0,14593;0,17362;0,20494;0,56065;0,03616;2;Gira Destra
0,63696;0,70102;0,50389;0,32706;0,06801;0,10272;0,14423;0,17171;0,20285;0,54719;0,03729;2;Gira Destra
0,63600;0,69766;0,50362;0,33531;0,06707;0,10131;0,14237;0,16961;0,20054;0,53473;0,03848;2;Gira Destra
0,63509;0,69351;0,50328;0,34352;0,06609;0,09981;0,14035;0,16734;0,19804;0,52319;0,03973;2;Gira Destra
0,63421;0,68863;0,50283;0,35171;0,06507;0,09821;0,13820;0,16490;0,19535;0,51247;0,04105;2;Gira Destra
0,63336;0,68309;0,50229;0,35986;0,06401;0,09655;0,13593;0,16231;0,19250;0,50248;0,04245;2;Gira Destra
0,63254;0,67693;0,50169;0,36800;0,06293;0,09482;0,13354;0,15960;0,18950;0,49314;0,04393;2;Gira Destra
0,63175;0,67026;0,50104;0,37612;0,06183;0,09303;0,13107;0,15677;0,18636;0,48438;0,04550;2;Gira Destra
0,63099;0,66309;0,50030;0,38422;0,06070;0,09120;0,12851;0,15383;0,18310;0,47615;0,04716;2;Gira Destra
0,63025;0,65550;0,49949;0,39231;0,05956;0,08933;0,12588;0,15081;0,17974;0,46836;0,04894;2;Gira Destra
0,59867;0,57507;0,50485;0,95199;0,00574;0,01391;0,18419;0,15865;0,13805;0,10797;0,08087;0;Gira Sinistra
0,59899;0,56636;0,50809;0,95259;0,00591;0,01572;0,18087;0,15575;0,13554;0,10614;0,07975;0;Gira Sinistra
0,59941;0,55348;0,51019;0,95149;0,00622;0,01786;0,17977;0,15462;0,13445;0,10521;0,07908;0;Gira Sinistra
0,68891;0,65306;0,51581;0,48628;0,06027;0,10208;0,15935;0,19950;0,24599;0,34933;0,04944;2;Gira Destra
0,68790;0,65558;0,51590;0,48529;0,06042;0,10232;0,15963;0,19976;0,24619;0,34936;0,04929;2;Gira Destra
0,68691;0,65723;0,51592;0,48439;0,06052;0,10244;0,15970;0,19977;0,24613;0,34911;0,04919;2;Gira Destra
0,68593;0,65803;0,51587;0,48357;0,06056;0,10243;0,15958;0,19955;0,24580;0,34857;0,04913;2;Gira Destra
0,68496;0,65801;0,51574;0,48285;0,06055;0,10230;0,15924;0,19908;0,24520;0,34775;0,04912;2;Gira Destra
0,68402;0,65716;0,51554;0,48220;0,06049;0,10205;0,15871;0,19838;0,24435;0,34666;0,04917;2;Gira Destra
0,68310;0,65552;0,51527;0,48163;0,06038;0,10168;0,15799;0,19746;0,24325;0,34530;0,04926;2;Gira Destra
0,68220;0,65318;0,51494;0,48115;0,06021;0,10121;0,15710;0,19634;0,24192;0,34370;0,04939;2;Gira Destra
0,68132;0,65020;0,51455;0,48074;0,06001;0,10064;0,15605;0,19503;0,24038;0,34187;0,04957;2;Gira Destra
0,73805;0,65497;0,53375;0,43384;0,08013;0,14397;0,22126;0,26908;0,32040;0,06043;0,03699;3;Frena
0,73526;0,65313;0,53289;0,42105;0,08077;0,14374;0,21982;0,26704;0,31786;0,05925;0,03610;5;Decelerazione
0,71650;0,65571;0,51320;0,27229;0,07958;0,12437;0,17843;0,21433;0,25538;0,05491;0,02746;2;Gira Destra
0,71534;0,66351;0,51349;0,27253;0,07975;0,12472;0,17894;0,21490;0,25597;0,05454;0,02741;2;Gira Destra
0,71418;0,66992;0,51367;0,27301;0,07982;0,12488;0,17917;0,21515;0,25621;0,05441;0,02741;2;Gira Destra
0,71303;0,67484;0,51373;0,27371;0,07978;0,12484;0,17912;0,21507;0,25609;0,05451;0,02747;2;Gira Destra
0,71189;0,67840;0,51369;0,27463;0,07965;0,12462;0,17878;0,21467;0,25562;0,05484;0,02758;2;Gira Destra
0,71078;0,68072;0,51355;0,27577;0,07943;0,12422;0,17819;0,21397;0,25483;0,05540;0,02774;2;Gira Destra
0,70968;0,68174;0,51331;0,27711;0,07912;0,12364;0,17734;0,21297;0,25370;0,05620;0,02795;2;Gira Destra
0,70862;0,68148;0,51297;0,27865;0,07871;0,12289;0,17622;0,21168;0,25225;0,05725;0,02822;2;Gira Destra
0,70758;0,68012;0,51254;0,28038;0,07823;0,12198;0,17488;0,21012;0,25050;0,05858;0,02853;2;Gira Destra
0,70657;0,67772;0,51202;0,28232;0,07767;0,12093;0,17333;0,20831;0,24848;0,06022;0,02890;2;Gira Destra
0,70559;0,67431;0,51142;0,28444;0,07705;0,11974;0,17157;0,20626;0,24620;0,06220;0,02932;2;Gira Destra
0,70464;0,67000;0,51074;0,28675;0,07636;0,11843;0,16963;0,20401;0,24368;0,06461;0,02979;2;Gira Destra
0,70372;0,66491;0,50999;0,28924;0,07561;0,11703;0,16754;0,20157;0,24095;0,06752;0,03031;2;Gira Destra
0,70282;0,65915;0,50919;0,29192;0,07482;0,11553;0,16531;0,19897;0,23804;0,07109;0,03089;2;Gira Destra
