SPEED_X;ANGLE_TO_TRACK_AXIS;TRACK_POSITION;TRACK_EDGE_SENSOR_4;TRACK_EDGE_SENSOR_6;TRACK_EDGE_SENSOR_8;TRACK_EDGE_SENSOR_9;TRACK_EDGE_SENSOR_10;TRACK_EDGE_SENSOR_12;TRACK_EDGE_SENSOR_14;LABEL_CODE;LABEL_NAME
242,65500;0,09338;0,23767;9,74618;20,84260;50,99370;80,25800;116,17200;21,60280;12,04830;1;Accelera
242,64100;0,09724;0,22010;10,04030;21,57660;52,50890;81,81550;118,14500;20,99770;11,80590;1;Accelera
242,64800;0,09773;0,20238;10,27040;22,02070;53,05160;82,12830;118,55900;20,63480;11,62280;1;Accelera
242,67100;0,09581;0,18449;10,45050;22,24280;52,89090;81,55420;117,82300;20,43650;11,48040;1;Accelera
242,70400;0,09220;0,16654;10,59400;22,31050;52,26740;80,39280;116,30500;20,35020;11,36550;1;Accelera
242,74300;0,08748;0,14869;10,71090;22,27820;51,36600;78,87160;114,29300;20,34050;11,26910;1;Accelera
242,78200;0,08211;0,13112;10,80830;22,18460;50,31850;77,15260;111,99900;20,38480;11,18610;1;Accelera
242,82000;0,07646;0,11398;10,89320;22,06380;49,23530;75,37590;109,61300;20,46080;11,11120;1;Accelera
242,85700;0,07077;0,09751;10,96790;21,93170;48,17100;73,61920;107,23900;20,55870;11,04280;1;Accelera
242,89200;0,06519;0,08180;11,03420;21,79670;47,15510;71,92320;104,93300;20,67180;10,97990;1;Accelera
242,92600;0,05975;0,06704;11,09210;21,66160;46,19600;70,30510;102,72500;20,79840;10,92320;1;Accelera
242,96100;0,05450;0,05330;11,14100;21,52550;45,28960;68,76410;100,61500;20,94080;10,87350;1;Accelera
242,99300;0,04943;0,04048;11,18220;21,38900;44,43110;67,29330;98,59380;21,09820;10,83000;1;Accelera
243,02500;0,04446;0,02880;11,21260;21,24440;43,60280;65,87370;96,63870;21,28030;10,79610;2;Gira Destra
243,01600;0,04237;0,01794;11,29050;21,28960;43,36830;65,31360;95,89940;21,22620;10,71830;2;Gira Destra
242,94500;0,04732;0,00700;11,51020;21,83550;44,58130;66,81630;98,14750;20,54630;10,51390;2;Gira Destra
242,84900;0,05706;-0,00424;11,83970;22,76850;46,86110;69,77880;102,61700;19,51250;10,22830;1;Accelera
242,76300;0,06829;-0,01598;12,21970;23,88180;49,56690;73,39890;107,97600;18,45870;9,92490;1;Accelera
242,72600;0,07506;-0,02768;12,50930;24,67010;51,30990;75,75450;111,44000;17,78280;9,70137;1;Accelera
242,70700;0,07768;-0,03946;12,70720;25,11600;52,09360;76,79520;113,02000;17,39110;9,54309;1;Accelera
242,71100;0,07732;-0,05141;12,83570;25,30100;52,16950;76,83550;113,19500;17,18340;9,42816;1;Accelera
242,73100;0,07475;-0,06353;12,91250;25,29230;51,73600;76,13540;112,33100;17,10480;9,34355;2;Gira Destra
242,71500;0,07220;-0,07589;12,99200;25,29180;51,32530;75,47260;111,51000;17,01820;9,25527;2;Gira Destra
242,62500;0,07281;-0,08879;13,15280;25,57200;51,63860;75,91300;112,22300;16,72940;9,11592;1;Accelera
242,54800;0,07556;-0,10220;13,37320;26,05310;52,44880;77,14830;114,02800;16,30650;8,94126;1;Accelera
242,55300;0,07600;-0,11558;13,53640;26,32870;52,72790;77,60430;114,74000;16,02260;8,80006;1;Accelera
242,57200;0,07388;-0,12881;13,63260;26,36830;52,41940;77,16180;114,20700;15,88620;8,69555;1;Accelera
242,60200;0,06995;-0,14185;13,68080;26,24780;51,72250;76,10930;112,82400;15,85230;8,61651;1;Accelera
242,63700;0,06485;-0,15454;13,69550;26,02390;50,78790;74,67210;110,89400;15,89320;8,55611;1;Accelera
242,67300;0,05909;-0,16676;13,68790;25,74150;49,72980;73,03010;108,66100;15,98840;8,50949;2;Gira Destra
242,66200;0,05519;-0,17863;13,72330;25,61820;49,08770;72,06380;107,37100;15,97800;8,43944;2;Gira Destra
242,58400;0,05691;-0,19065;13,89570;25,95260;49,59720;72,98980;108,76000;15,62560;8,29118;1;Accelera
242,52700;0,06201;-0,20283;14,15520;26,57230;50,85100;75,12390;111,82300;15,08520;8,09809;1;Accelera
242,53100;0,06418;-0,21463;14,34000;26,94750;51,52890;76,30880;113,53400;14,72900;7,94879;1;Accelera
242,54500;0,06323;-0,22605;14,43990;27,04610;51,53700;76,40140;113,72400;14,55220;7,84373;1;Accelera
242,56900;0,06014;-0,23706;14,47970;26,95400;51,08210;75,74030;112,87200;14,49670;7,76925;1;Accelera
