SPEEDX;SPEEDY;ANGLE_TO_TRACK_AXIS;TRACK_POSITION;TRACK_EDGE_SENSOR_4;TRACK_EDGE_SENSOR_6;TRACK_EDGE_SENSOR_8;TRACK_EDGE_SENSOR_9;TRACK_EDGE_SENSOR_10;TRACK_EDGE_SENSOR_12;TRACK_EDGE_SENSOR_14;LABEL
179.6900;-0.0001;0.0036;-0.0829;7.7981;11.9859;35.0098;200.0000;28.4701;10.0264;6.5652;0
179.8880;-0.0001;0.0036;-0.0835;7.8029;11.9933;35.0314;200.0000;28.4494;10.0191;6.5604;0
180.0860;-0.0001;0.0036;-0.0842;7.8077;12.0007;35.0529;200.0000;28.4287;10.0118;6.5556;0
180.2840;-0.0001;0.0036;-0.0849;7.8125;12.0080;35.0744;200.0000;28.4081;10.0046;6.5509;0
180.4820;-0.0001;0.0036;-0.0855;7.8173;12.0154;35.0960;200.0000;28.3874;9.9973;6.5461;0
180.6800;-0.0001;0.0036;-0.0862;7.8221;12.0228;35.1175;200.0000;28.3667;9.9900;6.5413;0
180.8780;-0.0001;0.0036;-0.0868;7.8269;12.0301;35.1390;200.0000;28.3460;9.9827;6.5366;0
181.0750;-0.0001;0.0036;-0.0875;7.8317;12.0375;35.1606;200.0000;28.3253;9.9754;6.5318;0
181.2720;-0.0001;0.0036;-0.0882;7.8365;12.0449;35.1821;200.0000;28.3047;9.9682;6.5270;0
181.4700;-0.0001;0.0036;-0.0888;7.8413;12.0523;35.2037;200.0000;28.2840;9.9609;6.5223;0
181.6670;-0.0001;0.0036;-0.0895;7.8461;12.0596;35.2252;200.0000;28.2633;9.9536;6.5175;0
181.8650;-0.0001;0.0036;-0.0902;7.8509;12.0670;35.2467;200.0000;28.2427;9.9463;6.5127;0
182.0620;-0.0001;0.0036;-0.0908;7.8557;12.0744;35.2683;200.0000;28.2220;9.9390;6.5080;0
182.2590;-0.0001;0.0036;-0.0915;7.8605;12.0817;35.2898;200.0000;28.2013;9.9318;6.5032;0
182.4560;-0.0001;0.0036;-0.0922;7.8653;12.0891;35.3113;200.0000;28.1806;9.9245;6.4984;0
182.6530;-0.0001;0.0036;-0.0928;7.8701;12.0965;35.3329;200.0000;28.1599;9.9172;6.4937;0
182.8490;-0.0001;0.0036;-0.0935;7.8748;12.1039;35.3544;200.0000;28.1393;9.9099;6.4889;0
183.0460;-0.0001;0.0036;-0.0942;7.8796;12.1112;35.3760;200.0000;28.1186;9.9026;6.4841;0
183.2430;-0.0001;0.0036;-0.0948;7.8844;12.1186;35.3975;200.0000;28.0979;9.8954;6.4794;0
183.4390;-0.0001;0.0036;-0.0955;7.8892;12.1260;35.4190;200.0000;28.0772;9.8881;6.4746;0
183.6350;-0.0001;0.0036;-0.0962;7.8940;12.1333;35.4406;200.0000;28.0566;9.8808;6.4698;0
183.8320;-0.0001;0.0036;-0.0968;7.8988;12.1407;35.4621;200.0000;28.0359;9.8735;6.4651;0
184.0280;-0.0001;0.0036;-0.0975;7.9036;12.1481;35.4836;200.0000;28.0152;9.8662;6.4603;0
184.2250;-0.0001;0.0036;-0.0982;7.9084;12.1555;35.5040;200.0000;27.9945;9.8590;6.4555;0
184.4200;-0.0001;0.0036;-0.0988;7.9132;12.1628;35.5214;200.0000;27.9739;9.8517;6.4508;0
184.6160;-0.0001;0.0036;-0.0995;7.9180;12.1702;35.5336;200.0000;27.9532;9.8444;6.4460;0
184.8120;-0.0001;0.0036;-0.1002;7.9228;12.1776;35.5440;200.0000;27.9325;9.8371;6.4412;0
185.0080;-0.0001;0.0036;-0.1008;7.9276;12.1849;35.5508;200.0000;27.9118;9.8298;6.4365;0
185.2040;-0.0001;0.0036;-0.1015;7.9324;12.1923;35.5544;200.0000;27.8911;9.8226;6.4317;0
185.4000;-0.0001;0.0036;-0.1022;7.9372;12.1997;35.5536;200.0000;27.8705;9.8153;6.4269;0
185.5950;-0.0001;0.0036;-0.1028;7.9420;12.2070;35.5510;200.0000;27.8503;9.8080;6.4222;0
185.7910;-0.0001;0.0036;-0.1035;7.9468;12.2144;35.5425;200.0000;27.8320;9.8007;6.4174;0
185.9860;-0.0001;0.0036;-0.1042;7.9516;12.2218;35.5328;200.0000;27.8183;9.7934;6.4126;0
186.1820;-0.0001;0.0036;-0.1048;7.9564;12.2292;35.5194;200.0000;27.8075;9.7862;6.4079;0
186.3770;-0.0001;0.0036;-0.1055;7.9612;12.2365;35.5029;200.0000;27.7988;9.7789;6.4031;0
186.5720;-0.0001;0.0036;-0.1062;7.9660;12.2439;35.4818;200.0000;27.7944;9.7716;6.3983;0
186.7670;-0.0001;0.0036;-0.1068;7.9708;12.2513;35.4591;200.0000;27.7948;9.7643;6.3936;0
186.9620;-0.0001;0.0036;-0.1075;7.9756;12.2586;35.4328;200.0000;27.7969;9.7570;6.3888;0
187.1570;-0.0001;0.0036;-0.1082;7.9803;12.2660;35.4024;200.0000;27.8029;9.7498;6.3840;0
187.3510;-0.0001;0.0036;-0.1088;7.9851;12.2734;35.3712;200.0000;27.8124;9.7425;6.3793;0
187.5460;-0.0001;0.0036;-0.1095;7.9899;12.2808;35.3340;200.0000;27.8256;9.7352;6.3745;0
187.7410;-0.0001;0.0036;-0.1102;7.9947;12.2881;35.2958;200.0000;27.8415;9.7279;6.3697;0
187.9360;-0.0001;0.0036;-0.1108;7.9995;12.2955;35.2530;200.0000;27.8630;9.7207;6.3650;0
188.1300;-0.0001;0.0036;-0.1115;8.0043;12.3029;35.2082;200.0000;27.8869;9.7134;6.3602;0
188.3250;-0.0001;0.0036;-0.1121;8.0091;12.3102;35.1618;200.0000;27.9155;9.7061;6.3554;0
188.5190;-0.0001;0.0036;-0.1128;8.0139;12.3176;35.1083;200.0000;27.9466;9.6988;6.3507;0
188.7140;-0.0001;0.0036;-0.1135;8.0187;12.3249;35.0562;200.0000;27.9823;9.6915;6.3459;0
188.9070;-0.0001;0.0036;-0.1141;8.0235;12.3314;34.9982;200.0000;28.0221;9.6843;6.3411;0
189.1020;-0.0001;0.0036;-0.1148;8.0283;12.3361;34.9380;200.0000;28.0646;9.6769;6.3364;0
189.2960;-0.0001;0.0036;-0.1155;8.0331;12.3402;34.8752;200.0000;28.1130;9.6706;6.3316;0
189.4900;-0.0001;0.0036;-0.1161;8.0379;12.3425;34.8090;200.0000;28.1629;9.6653;6.3268;2
189.6570;-0.3177;0.0057;-0.1171;8.0591;12.3924;35.1372;200.0000;27.8620;9.6233;6.3089;0
189.8320;0.3630;0.0110;-0.1187;8.1062;12.5176;36.1098;200.0000;27.0442;9.5243;6.2705;0
190.0240;0.9461;0.0147;-0.1204;8.1436;12.6111;36.8087;200.0000;26.4996;9.4508;6.2395;0
190.2140;1.1699;0.0170;-0.1223;8.1714;12.6740;37.2327;200.0000;26.1790;9.4000;6.2153;0
190.4070;1.1812;0.0183;-0.1245;8.1935;12.7167;37.4621;200.0000;25.9992;9.3634;6.1952;0
190.6010;1.0737;0.0188;-0.1270;8.2121;12.7457;37.5556;200.0000;25.9136;9.3359;6.1772;0
190.7950;0.9085;0.0184;-0.1296;8.2280;12.7667;37.5590;200.0000;25.8890;9.3143;6.1607;0
190.9850;0.7339;0.0178;-0.1323;8.2433;12.7825;37.5157;200.0000;25.8912;9.2953;6.1449;0
191.1810;0.5739;0.0171;-0.1350;8.2581;12.7966;37.4501;200.0000;25.9120;9.2774;6.1290;0
191.3760;0.4310;0.0163;-0.1377;8.2715;12.8086;37.3701;200.0000;25.9425;9.2604;6.1140;0
191.5690;0.3100;0.0155;-0.1404;8.2858;12.8206;37.2869;200.0000;25.9742;9.2441;6.0987;0
191.7600;0.2168;0.0147;-0.1431;8.2996;12.8329;37.2103;200.0000;26.0055;9.2271;6.0834;0
191.9570;0.1473;0.0139;-0.1457;8.3129;12.8443;37.1390;200.0000;26.0337;9.2114;6.0689;0
192.1540;0.0947;0.0132;-0.1481;8.3253;12.8547;37.0643;200.0000;26.0634;9.1965;6.0555;0
192.3430;0.0569;0.0125;-0.1504;8.3373;12.8650;36.9997;200.0000;26.0919;9.1819;6.0422;0
192.5410;0.0314;0.0118;-0.1527;8.3486;12.8749;36.9355;200.0000;26.1192;9.1681;6.0297;0
192.7380;0.0147;0.0111;-0.1548;8.3593;12.8838;36.8737;200.0000;26.1462;9.1552;6.0179;0
192.9350;0.0042;0.0105;-0.1570;8.3705;12.8939;36.8189;200.0000;26.1691;9.1411;6.0054;0
193.1260;-0.0020;0.0099;-0.1590;8.3812;12.9035;36.7620;200.0000;26.1942;9.1282;5.9935;0
193.3240;-0.0051;0.0093;-0.1610;8.3913;12.9121;36.7063;200.0000;26.2195;9.1157;5.9822;0
193.5210;-0.0063;0.0087;-0.1629;8.4003;12.9190;36.6481;200.0000;26.2484;9.1047;5.9721;0
193.7160;-0.0063;0.0081;-0.1646;8.4090;12.9253;36.5891;200.0000;26.2781;9.0944;5.9622;0
193.9100;-0.0058;0.0075;-0.1663;8.4164;12.9302;36.5270;200.0000;26.3143;9.0858;5.9535;0
194.1080;-0.0049;0.0069;-0.1678;8.4232;12.9338;36.4614;200.0000;26.3533;9.0786;5.9456;0
194.3050;-0.0040;0.0064;-0.1692;8.4290;12.9359;36.3941;200.0000;26.3975;9.0723;5.9386;0
194.4970;-0.0031;0.0058;-0.1705;8.4345;12.9376;36.3244;200.0000;26.4413;9.0671;5.9320;0
194.6950;-0.0024;0.0052;-0.1716;8.4387;12.9378;36.2504;200.0000;26.4922;9.0631;5.9265;0
194.8930;-0.0017;0.0046;-0.1727;8.4420;12.9362;36.1740;200.0000;26.5481;9.0612;5.9221;0
195.0900;-0.0012;0.0040;-0.1736;8.4449;12.9336;36.0961;200.0000;26.6049;9.0593;5.9179;0
195.2830;-0.0008;0.0035;-0.1744;8.4464;12.9297;36.0133;200.0000;26.6716;9.0596;5.9152;0
195.4810;-0.0005;0.0029;-0.1751;8.4473;12.9246;35.9278;200.0000;26.7389;9.0608;5.9130;0
195.6780;-0.0003;0.0023;-0.1757;8.4474;12.9184;35.8399;200.0000;26.8121;9.0639;5.9119;2
195.8470;-0.3060;0.0038;-0.1764;8.4630;12.9594;36.1425;200.0000;26.5471;9.0325;5.8994;2
195.9910;0.0821;0.0103;-0.1778;8.5197;13.1212;37.4483;200.0000;25.5073;8.9171;5.8574;0
196.1630;1.3857;0.0186;-0.1799;8.5959;13.3402;39.2881;200.0000;24.2722;8.7698;5.8032;0
196.3490;2.2505;0.0242;-0.1821;8.6542;13.4991;40.6311;200.0000;23.4894;8.6648;5.7615;0
196.5340;2.5408;0.0274;-0.1848;8.6984;13.6090;41.4963;200.0000;23.0165;8.5913;5.7279;0
196.7270;2.4907;0.0291;-0.1878;8.7332;13.6848;42.0065;200.0000;22.7332;8.5360;5.6991;0
196.9230;2.2349;0.0295;-0.1913;8.7624;13.7366;42.2473;200.0000;22.5770;8.4927;5.6727;0
197.1200;1.8778;0.0293;-0.1950;8.7879;13.7729;42.3053;200.0000;22.4996;8.4569;5.6476;0
197.3160;1.5095;0.0286;-0.1991;8.8124;13.8021;42.2674;200.0000;22.4608;8.4234;5.6220;0
197.5150;1.1690;0.0276;-0.2034;8.8366;13.8271;42.1812;200.0000;22.4445;8.3916;5.5964;0
197.7130;0.8685;0.0266;-0.2078;8.8605;13.8519;42.0738;200.0000;22.4363;8.3590;5.5699;0
197.9080;0.6213;0.0255;-0.2123;8.8852;13.8766;41.9696;200.0000;22.4270;8.3255;5.5428;0
198.1060;0.4303;0.0246;-0.2168;8.9108;13.9037;41.8794;200.0000;22.4086;8.2910;5.5154;0
198.3030;0.2860;0.0236;-0.2212;8.9362;13.9309;41.8048;200.0000;22.3852;8.2565;5.4880;0
198.5010;0.1800;0.0228;-0.2256;8.9613;13.9590;41.7415;200.0000;22.3569;8.2216;5.4611;0
198.6960;0.1058;0.0220;-0.2300;8.9869;13.9887;41.6971;200.0000;22.3207;8.1858;5.4337;0
198.8930;0.0562;0.0212;-0.2343;9.0126;14.0190;41.6643;200.0000;22.2772;8.1496;5.4060;0
199.0900;0.0241;0.0206;-0.2385;9.0383;14.0499;41.6391;200.0000;22.2310;8.1136;5.3794;0
199.2850;0.0045;0.0199;-0.2426;9.0634;14.0796;41.6199;200.0000;22.1841;8.0784;5.3530;0
199.4820;-0.0063;0.0193;-0.2466;9.0873;14.1093;41.6037;200.0000;22.1368;8.0443;5.3275;0
199.6790;-0.0114;0.0187;-0.2505;9.1107;14.1379;41.5873;200.0000;22.0909;8.0109;5.3026;0
199.8760;-0.0130;0.0181;-0.2543;9.1333;14.1652;41.5708;200.0000;22.0480;7.9785;5.2786;0
200.0710;-0.0125;0.0175;-0.2579;9.1553;14.1914;41.5549;200.0000;22.0033;7.9470;5.2553;0
200.2680;-0.0110;0.0169;-0.2614;9.1761;14.2160;41.5357;200.0000;21.9642;7.9169;5.2332;0
200.4650;-0.0091;0.0164;-0.2648;9.1960;14.2398;41.5127;199.8960;21.9284;7.8883;5.2117;0
200.6600;-0.0072;0.0158;-0.2680;9.2158;14.2623;41.4889;198.7790;21.8946;7.8605;5.1909;0
200.8560;-0.0054;0.0152;-0.2712;9.2341;14.2833;41.4596;197.6580;21.8660;7.8342;5.1707;0
201.0520;-0.0039;0.0147;-0.2742;9.2510;14.3026;41.4262;196.5400;21.8387;7.8091;5.1516;0
201.0460;-0.0027;0.0141;-0.2771;9.2680;14.3211;41.3930;195.4210;21.8157;7.7853;5.1336;0
200.9320;-0.0018;0.0136;-0.2799;9.2839;14.3383;41.3538;194.2970;21.7966;7.7622;5.1158;0
200.8180;-0.0011;0.0130;-0.2826;9.2986;14.3542;41.3147;193.1750;21.7803;7.7407;5.0991;0
200.7040;-0.0007;0.0124;-0.2852;9.3129;14.3690;41.2829;192.0580;21.7654;7.7200;5.0833;0
200.5900;-0.0003;0.0119;-0.2876;9.3262;14.3823;41.2484;190.9410;21.7564;7.7009;5.0681;0
200.4770;-0.0001;0.0113;-0.2900;9.3391;14.3944;41.2163;189.8260;21.7493;7.6827;5.0537;0
200.3630;-0.0000;0.0108;-0.2922;9.3505;14.4056;41.1876;188.7130;21.7456;7.6654;5.0399;0
200.2480;0.0001;0.0102;-0.2943;9.3618;14.4150;41.1646;187.5980;21.7466;7.6493;5.0272;0
200.3140;0.0001;0.0096;-0.2964;9.3720;14.4237;41.1420;186.4830;21.7496;7.6344;5.0149;0
200.4510;0.0001;0.0091;-0.2983;9.3812;14.4305;41.1212;185.3690;21.7554;7.6210;5.0036;0
200.5870;0.0001;0.0085;-0.3000;9.3896;14.4363;41.1068;184.2550;21.7688;7.6087;4.9933;0
200.7240;0.0001;0.0080;-0.3017;9.3972;14.4415;41.0855;183.1410;21.7804;7.5975;4.9835;0
200.8600;0.0001;0.0074;-0.3033;9.4040;14.4450;41.0729;182.0250;21.8002;7.5878;4.9747;0
200.9960;0.0001;0.0069;-0.3047;9.4102;14.4468;41.0623;180.9110;21.8206;7.5791;4.9667;0
201.1310;0.0001;0.0063;-0.3060;9.4150;14.4474;41.0538;179.7970;21.8470;7.5722;4.9597;0
201.2670;0.0001;0.0058;-0.3072;9.4194;14.4475;41.0477;178.6790;21.8774;7.5659;4.9533;0
201.4030;0.0001;0.0052;-0.3083;9.4230;14.4451;41.0402;177.5630;21.9135;7.5615;4.9479;0
201.5380;0.0001;0.0047;-0.3093;9.4255;14.4425;41.0398;176.4470;21.9518;7.5580;4.9431;0
201.6730;0.0000;0.0041;-0.3101;9.4274;14.4380;41.0435;175.3270;21.9921;7.5551;4.9391;0
201.8080;0.0000;0.0036;-0.3109;9.4284;14.4329;41.0455;174.2110;22.0354;7.5541;4.9361;0
201.9430;0.0000;0.0030;-0.3115;9.4281;14.4258;41.0500;173.0950;22.0755;7.5551;4.9342;0
202.0780;0.0000;0.0025;-0.3120;9.4279;14.4173;41.0622;171.9750;22.1149;7.5567;4.9330;0
202.2130;0.0000;0.0019;-0.3124;9.4260;14.4087;41.0749;170.8550;22.1460;7.5595;4.9321;0
202.3480;0.0000;0.0014;-0.3126;9.4236;14.3980;41.0842;169.7370;22.1787;7.5636;4.9328;0
202.4820;0.0000;0.0008;-0.3128;9.4203;14.3858;41.1000;168.6180;22.2072;7.5694;4.9338;0
202.6170;0.0000;0.0003;-0.3128;9.4161;14.3728;41.1211;167.4980;22.2366;7.5765;4.9359;0
202.7510;0.0000;-0.0003;-0.3127;9.4114;14.3591;41.1426;166.3770;22.2575;7.5844;4.9387;0
202.8840;0.0000;-0.0008;-0.3125;9.4057;14.3443;41.1674;165.2560;22.2780;7.5944;4.9426;0
203.0180;0.0000;-0.0014;-0.3122;9.3992;14.3308;41.1970;164.1330;22.2938;7.6048;4.9471;0
203.1530;-0.0000;-0.0019;-0.3120;9.3934;14.3192;41.2340;162.9970;22.3062;7.6146;4.9512;0
203.2860;-0.0000;-0.0024;-0.3116;9.3861;14.3085;41.2689;161.8650;22.3147;7.6260;4.9561;0
203.4180;-0.0000;-0.0030;-0.3112;9.3794;14.3010;41.3190;160.7220;22.3124;7.6371;4.9608;0
203.5530;-0.0000;-0.0035;-0.3105;9.3706;14.2906;41.3599;159.5920;22.3180;7.6513;4.9682;0
203.6850;-0.0000;-0.0041;-0.3099;9.3630;14.2849;41.4114;158.4520;22.3133;7.6625;4.9746;0
203.8170;-0.0000;-0.0046;-0.3090;9.3542;14.2769;41.4570;157.3200;22.3149;7.6756;4.9838;0
203.9490;-0.0000;-0.0052;-0.3081;9.3471;14.2715;41.5142;156.1820;22.3078;7.6858;4.9922;0
204.0830;-0.0000;-0.0057;-0.3070;9.3402;14.2656;41.5723;155.0460;22.2967;7.6959;5.0004;0
204.2140;-0.0000;-0.0062;-0.3059;9.3340;14.2619;41.6336;153.9070;22.2878;7.7048;5.0083;0
204.3460;-0.0000;-0.0060;-0.3046;9.3285;14.2586;41.6972;152.7690;22.2733;7.7129;5.0153;0
204.4780;-0.0000;-0.0056;-0.3035;9.3237;14.2568;41.7606;151.6300;22.2558;7.7200;5.0220;0
204.6090;-0.0000;-0.0052;-0.3024;9.3189;14.2551;41.8312;150.4910;22.2382;7.7267;5.0280;0
204.7400;-0.0000;-0.0047;-0.3014;9.3160;14.2548;41.9066;149.3490;22.2148;7.7307;5.0330;0
204.8720;-0.0000;-0.0043;-0.3005;9.3120;14.2545;41.9820;148.2140;22.1939;7.7357;5.0382;0
205.0030;-0.0000;-0.0039;-0.2997;9.3094;14.2564;42.0603;147.0720;22.1664;7.7399;5.0423;0
205.1340;-0.0000;-0.0035;-0.2989;9.3075;14.2583;42.1417;145.9330;22.1368;7.7419;5.0459;0
205.2660;-0.0000;-0.0031;-0.2983;9.3059;14.2612;42.2324;144.7900;22.1045;7.7437;5.0486;0
205.3970;0.0000;-0.0026;-0.2977;9.3048;14.2649;42.3171;143.6490;22.0764;7.7444;5.0513;0
205.5280;-0.0000;-0.0022;-0.2972;9.3046;14.2709;42.4106;142.5050;22.0389;7.7439;5.0527;0
205.6600;0.0000;-0.0018;-0.2967;9.3047;14.2760;42.5079;141.3660;21.9997;7.7434;5.0542;0
205.7910;-0.0000;-0.0014;-0.2964;9.3055;14.2823;42.6059;140.2250;21.9591;7.7413;5.0549;0
205.9220;0.0000;-0.0009;-0.2961;9.3068;14.2905;42.7099;139.0820;21.9190;7.7393;5.0552;0
206.0530;0.0000;-0.0005;-0.2959;9.3090;14.2991;42.8149;137.9400;21.8740;7.7358;5.0547;0
206.1840;-0.0000;-0.0001;-0.2959;9.3115;14.3083;42.9236;136.7950;21.8246;7.7306;5.0533;0
206.3150;0.0000;0.0003;-0.2959;9.3152;14.3194;43.0394;135.6520;21.7738;7.7249;5.0516;0
206.4450;0.0000;0.0007;-0.2959;9.3188;14.3303;43.1552;134.5080;21.7254;7.7191;5.0494;0
206.5760;0.0000;0.0012;-0.2961;9.3233;14.3432;43.2780;133.3610;21.6709;7.7112;5.0466;0
206.7070;0.0000;0.0016;-0.2963;9.3280;14.3560;43.4000;132.2180;21.6137;7.7036;5.0433;0
206.8370;0.0000;0.0020;-0.2966;9.3338;14.3707;43.5270;131.0750;21.5540;7.6938;5.0391;0
206.9680;0.0000;0.0024;-0.2970;9.3398;14.3856;43.6587;129.9270;21.4906;7.6843;5.0347;0
207.0980;0.0000;0.0029;-0.2975;9.3471;14.4020;43.7946;128.7800;21.4296;7.6732;5.0291;0
207.2290;0.0000;0.0033;-0.2980;9.3542;14.4187;43.9342;127.6350;21.3639;7.6617;5.0234;0
207.3590;0.0000;0.0037;-0.2987;9.3627;14.4372;44.0761;126.4880;21.2970;7.6489;5.0171;0
207.4890;0.0000;0.0042;-0.2994;9.3709;14.4557;44.2256;125.3420;21.2254;7.6355;5.0104;0
207.6190;0.0000;0.0046;-0.3002;9.3804;14.4763;44.3762;124.1940;21.1566;7.6211;5.0024;0
207.7490;0.0000;0.0050;-0.3011;9.3900;14.4964;44.5297;123.0490;21.0837;7.6061;4.9946;0
207.8790;0.0000;0.0054;-0.3023;9.4024;14.5212;44.6976;121.8880;20.9982;7.5875;4.9844;0
208.0090;0.0000;0.0059;-0.3036;9.4144;14.5462;44.8651;120.7300;20.9143;7.5687;4.9737;0
208.1390;-0.0000;0.0063;-0.3050;9.4282;14.5729;45.0436;119.5660;20.8239;7.5475;4.9619;0
208.2690;0.0000;0.0067;-0.3064;9.4420;14.5999;45.2224;118.4040;20.7383;7.5271;4.9495;0
208.3980;-0.0000;0.0071;-0.3080;9.4568;14.6288;45.4075;117.2390;20.6458;7.5037;4.9368;0
208.5280;-0.0000;0.0076;-0.3096;9.4720;14.6585;45.5937;116.0780;20.5517;7.4816;4.9236;0
208.6570;0.0000;0.0080;-0.3113;9.4881;14.6886;45.7882;114.9140;20.4555;7.4575;4.9096;0
208.7870;-0.0000;0.0084;-0.3131;9.5047;14.7200;45.9860;113.7480;20.3594;7.4324;4.8948;0
208.9160;0.0000;0.0089;-0.3150;9.5216;14.7532;46.1868;112.5820;20.2589;7.4066;4.8797;1
209.0170;0.3110;0.0070;-0.3166;9.5185;14.7233;45.6921;114.3070;20.4035;7.4120;4.8755;1
209.0890;-0.1850;-0.0001;-0.3174;9.4668;14.5472;43.6755;123.8940;21.1729;7.4943;4.8989;0
209.1890;-1.6668;-0.0093;-0.3174;9.3947;14.3183;41.3130;139.4950;22.2794;7.6146;4.9370;0
209.3040;-2.6230;-0.0153;-0.3171;9.3457;14.1684;39.8878;152.2590;23.0881;7.7002;4.9647;0
209.4220;-2.9096;-0.0189;-0.3164;9.3134;14.0764;39.0859;160.8460;23.6046;7.7576;4.9854;0
209.5460;-2.7955;-0.0206;-0.3151;9.2916;14.0221;38.6799;165.4260;23.8969;7.7962;5.0022;0
209.6730;-2.4631;-0.0211;-0.3133;9.2748;13.9908;38.5164;166.7700;24.0337;7.8243;5.0176;0
209.8030;-2.0377;-0.0209;-0.3111;9.2615;13.9733;38.5034;165.8860;24.0699;7.8458;5.0328;0
209.9320;-1.6026;-0.0201;-0.3086;9.2492;13.9629;38.5729;163.7300;24.0535;7.8639;5.0479;0
210.0620;-1.2066;-0.0192;-0.3058;9.2360;13.9549;38.6830;161.0510;24.0130;7.8824;5.0643;0
210.1910;-0.8724;-0.0182;-0.3029;9.2227;13.9461;38.8028;158.2610;23.9712;7.9021;5.0813;0
210.3200;-0.6055;-0.0173;-0.2998;9.2084;13.9358;38.9184;155.6010;23.9351;7.9223;5.0992;0
210.4490;-0.4019;-0.0164;-0.2967;9.1937;13.9234;39.0152;153.1730;23.9090;7.9439;5.1176;0
210.5780;-0.2528;-0.0156;-0.2936;9.1768;13.9089;39.0923;151.0160;23.8966;7.9686;5.1364;0
210.7060;-0.1480;-0.0149;-0.2906;9.1614;13.8941;39.1541;149.0900;23.8963;7.9922;5.1550;0
210.8350;-0.0773;-0.0142;-0.2876;9.1452;13.8769;39.1942;147.3620;23.8997;8.0156;5.1741;0
210.9630;-0.0321;-0.0136;-0.2848;9.1289;13.8601;39.2185;145.7930;23.9117;8.0393;5.1919;0
211.0910;-0.0049;-0.0131;-0.2820;9.1136;13.8420;39.2415;144.3470;23.9259;8.0627;5.2099;0
211.2190;0.0100;-0.0126;-0.2794;9.0991;13.8257;39.2539;142.9930;23.9396;8.0848;5.2267;1
211.3180;0.3264;-0.0144;-0.2764;9.0640;13.7510;38.7513;147.3130;24.2884;8.1440;5.2559;1
211.3890;-0.1857;-0.0215;-0.2726;8.9848;13.5464;37.1328;168.3250;25.4832;8.2925;5.3168;1
211.4490;-1.3692;-0.0326;-0.2678;8.8718;13.2515;34.9133;200.0000;27.5054;8.5185;5.4045;0
211.5270;-3.1938;-0.0444;-0.2621;8.7506;12.9440;32.8060;200.0000;30.0327;8.7786;5.5053;0
211.6230;-4.2652;-0.0522;-0.2557;8.6547;12.7216;31.4672;200.0000;32.0903;8.9887;5.5932;0
211.7290;-4.5281;-0.0569;-0.2485;8.5749;12.5574;30.6245;200.0000;33.6117;9.1589;5.6719;0
211.8460;-4.2903;-0.0593;-0.2405;8.5047;12.4306;30.0914;200.0000;34.6589;9.3012;5.7451;0
211.9700;-3.7647;-0.0601;-0.2318;8.4402;12.3276;29.7598;200.0000;35.3180;9.4220;5.8155;0
212.0990;-3.1094;-0.0599;-0.2224;8.3768;12.2385;29.5526;200.0000;35.7084;9.5314;5.8851;0
212.2280;-2.4400;-0.0589;-0.2124;8.3145;12.1553;29.4101;200.0000;35.9423;9.6363;5.9554;0
212.3580;-1.8294;-0.0577;-0.2020;8.2502;12.0743;29.2919;200.0000;36.1108;9.7390;6.0269;0
212.4870;-1.3136;-0.0564;-0.1913;8.1848;11.9896;29.1754;200.0000;36.2680;9.8439;6.1004;0
212.6150;-0.9023;-0.0551;-0.1804;8.1179;11.9042;29.0453;200.0000;36.4486;9.9502;6.1747;0
212.7420;-0.5900;-0.0539;-0.1695;8.0496;11.8140;28.8939;200.0000;36.6659;10.0605;6.2503;0
212.8700;-0.3632;-0.0529;-0.1584;7.9795;11.7208;28.7222;200.0000;36.9322;10.1730;6.3275;0
212.9960;-0.2055;-0.0520;-0.1474;7.9093;11.6255;28.5314;200.0000;37.2329;10.2886;6.4049;0
213.1230;-0.1008;-0.0513;-0.1365;7.8387;11.5284;28.3248;200.0000;37.5643;10.4029;6.4820;0
213.2500;-0.0350;-0.0506;-0.1258;7.7681;11.4312;28.1042;200.0000;37.8900;10.5189;6.5585;0
213.3760;0.0033;-0.0500;-0.1150;7.6975;11.3314;27.8741;200.0000;38.2101;10.6359;6.6356;0
213.5020;0.0232;-0.0494;-0.1044;7.6273;11.2321;27.6375;200.0000;38.5093;10.7529;6.7120;0
213.6280;0.0313;-0.0489;-0.0939;7.5580;11.1316;27.3967;200.0000;38.7899;10.8711;6.7869;0
213.7540;0.0322;-0.0485;-0.0835;7.4883;11.0307;27.1497;200.0000;39.0524;10.9894;6.8624;0
213.8800;0.0294;-0.0480;-0.0731;7.4193;10.9293;26.9014;200.0000;39.2913;11.1089;6.9372;0
214.0190;0.0243;-0.0475;-0.0618;7.3434;10.8176;26.6265;200.0000;39.5290;11.2401;7.0192;0
214.1570;0.0188;-0.0470;-0.0507;7.2676;10.7061;26.3522;200.0000;39.7370;11.3715;7.1012;0
214.2950;0.0137;-0.0466;-0.0396;7.1912;10.5934;26.0753;200.0000;39.9185;11.5036;7.1835;0
214.4330;0.0096;-0.0466;-0.0286;7.1151;10.4813;25.8020;200.0000;40.0756;11.6358;7.2659;0
214.5710;0.0063;-0.0466;-0.0176;7.0390;10.3691;25.5396;200.0000;40.2052;11.7676;7.3481;0
214.7090;0.0039;-0.0466;-0.0066;6.9629;10.2570;25.2870;200.0000;40.3111;11.8995;7.4305;0
214.8460;0.0023;-0.0466;0.0044;6.8868;10.1448;25.0452;200.0000;40.3933;12.0314;7.5128;0
